,preds,label,genes
75,0,0,ENSG00000023697
76,0,1,ENSG00000068903
77,0,0,ENSG00000162066
78,0,0,ENSG00000117305
79,0,1,ENSG00000131473
80,0,0,ENSG00000169359
81,1,1,ENSG00000091140 and ENSG00000131828 and ENSG00000150768 and ENSG00000168291
82,0,0,ENSG00000198931
83,0,1,ENSG00000101444
84,0,1,ENSG00000167508
85,0,0,ENSG00000156110
86,0,0,ENSG00000196511
87,0,0,ENSG00000125454
88,0,0,ENSG00000106799 and ENSG00000163513
89,0,1,ENSG00000159131
90,0,0,ENSG00000033627
91,0,0,ENSG00000167900
92,0,0,ENSG00000114268
93,1,1,ENSG00000001084 and ENSG00000023909
94,0,0,ENSG00000067057
95,0,0,ENSG00000121879 and ENSG00000145675
96,1,1,ENSG00000128050
97,0,0,ENSG00000160209
98,0,0,ENSG00000159921
99,0,1,ENSG00000068120
100,0,1,ENSG00000084774
101,0,1,ENSG00000135002
102,0,1,ENSG00000127080
103,0,1,ENSG00000005022
104,1,1,ENSG00000168393
105,0,0,ENSG00000059573
106,0,1,ENSG00000173599
107,0,0,ENSG00000051382
108,0,0,ENSG00000100075
109,0,1,ENSG00000125166
110,0,0,ENSG00000183048
111,0,0,ENSG00000103064
112,0,1,ENSG00000103257
113,0,1,ENSG00000119523
114,0,0,ENSG00000117480
115,0,0,ENSG00000070669
116,0,0,ENSG00000131389
117,0,0,ENSG00000159322
118,0,1,ENSG00000033011
119,0,1,ENSG00000101290
120,0,0,ENSG00000185813
121,0,0,ENSG00000101558
122,0,0,ENSG00000117592
123,0,0,ENSG00000113504
124,0,0,ENSG00000156471
125,0,0,ENSG00000113273
126,0,0,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386
127,0,1,ENSG00000100412
128,0,1,ENSG00000062485
129,0,1,ENSG00000111726
130,0,1,ENSG00000164414
131,0,1,ENSG00000126088
132,0,0,ENSG00000130821
133,1,1,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
134,0,1,ENSG00000162368
135,1,1,ENSG00000067225
136,1,1,ENSG00000113456 and ENSG00000172613
137,0,1,ENSG00000173614
138,0,0,ENSG00000125458
139,0,0,ENSG00000100299
140,0,1,ENSG00000143774
141,0,0,ENSG00000109107
142,0,0,ENSG00000132570
143,0,1,ENSG00000176890
144,0,1,ENSG00000178700
145,0,1,ENSG00000119689
146,0,1,ENSG00000152904
147,0,0,ENSG00000067064
148,0,0,ENSG00000115350 and ENSG00000148229
149,1,1,ENSG00000030066 and ENSG00000047410 and ENSG00000058804 and ENSG00000069248 and ENSG00000075188 and ENSG00000085415 and ENSG00000093000 and ENSG00000094914 and ENSG00000095319 and ENSG00000101146 and ENSG00000102900 and ENSG00000108559 and ENSG00000110713 and ENSG00000111581 and ENSG00000113569 and ENSG00000119392 and ENSG00000120253 and ENSG00000124789 and ENSG00000125450 and ENSG00000126883 and ENSG00000132182 and ENSG00000136243 and ENSG00000138750 and ENSG00000139496 and ENSG00000153201 and ENSG00000153207 and ENSG00000155561 and ENSG00000157020 and ENSG00000157349 and ENSG00000163002 and ENSG00000196313 and ENSG00000213024
150,0,0,ENSG00000120697
151,0,1,ENSG00000175283
152,0,0,ENSG00000086848
153,0,0,ENSG00000060642
154,0,0,ENSG00000182858
155,0,0,ENSG00000000419 and ENSG00000136908 and ENSG00000179085
156,0,0,ENSG00000159063
157,0,0,ENSG00000088035
158,0,1,ENSG00000167130
159,0,0,ENSG00000069943
160,1,1,ENSG00000128951
161,0,0,ENSG00000125877
162,0,0,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858
163,0,1,ENSG00000138363
164,0,0,ENSG00000147454
165,0,0,ENSG00000173638
166,0,0,ENSG00000197894
167,0,0,ENSG00000105220
168,0,0,ENSG00000091483
169,0,0,ENSG00000071073
170,0,1,ENSG00000253710
171,0,0,ENSG00000176022
172,0,0,ENSG00000027847
173,0,1,ENSG00000111669
174,0,0,ENSG00000008513
175,0,1,ENSG00000104522
176,0,0,ENSG00000181830
177,0,0,ENSG00000160211
178,0,0,ENSG00000117394
179,0,0,ENSG00000277161
180,0,0,ENSG00000162688
181,0,0,ENSG00000148154
182,0,0,ENSG00000115652
183,0,0,ENSG00000172890
184,0,1,ENSG00000163655
185,0,0,ENSG00000115419
186,0,0,ENSG00000177542
187,0,1,ENSG00000091140 and ENSG00000105953 and ENSG00000119689
188,0,0,ENSG00000111371
189,0,1,ENSG00000144659
190,1,1,ENSG00000106105
191,0,0,ENSG00000108784
192,0,0,ENSG00000012232
193,0,0,ENSG00000153936
194,0,0,ENSG00000151348 and ENSG00000182197
195,0,0,ENSG00000064763
196,0,1,ENSG00000134294
197,1,1,ENSG00000112972
198,0,1,ENSG00000256269
199,0,0,ENSG00000151229
200,1,1,ENSG00000090861
201,0,0,ENSG00000160285
202,0,1,ENSG00000113643
203,0,1,ENSG00000134440
204,0,1,ENSG00000115866
205,0,0,ENSG00000178537
206,0,1,ENSG00000110619
207,1,1,ENSG00000103257 and ENSG00000168003
208,0,1,ENSG00000172053
209,0,1,ENSG00000136628
210,0,1,ENSG00000170445
211,0,1,ENSG00000121897
212,0,1,ENSG00000144182
213,0,1,ENSG00000196305
214,0,1,ENSG00000133706
215,0,1,ENSG00000065427
216,1,1,ENSG00000166986
217,0,1,ENSG00000116120 and ENSG00000179115
218,1,1,ENSG00000031698
219,0,1,ENSG00000113407
220,1,1,ENSG00000140105
221,0,1,ENSG00000134684
222,0,1,ENSG00000204394
223,0,1,ENSG00000100294
224,0,1,ENSG00000100413
225,0,0,ENSG00000178802
226,0,0,ENSG00000116984
227,0,0,ENSG00000184470
228,0,1,ENSG00000101901
229,0,0,ENSG00000168282
230,1,1,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
231,0,1,ENSG00000144136
232,0,0,ENSG00000033867
233,0,1,ENSG00000172269
234,0,1,ENSG00000007541 and ENSG00000100564 and ENSG00000135845 and ENSG00000165195
235,0,1,ENSG00000013375
236,0,0,ENSG00000100522
237,0,0,ENSG00000095380
238,0,1,ENSG00000105835
239,0,0,ENSG00000147813
240,0,0,ENSG00000170340
241,0,1,ENSG00000131446
242,0,1,ENSG00000134255
243,0,0,ENSG00000196502
244,0,0,ENSG00000157593
245,0,1,ENSG00000241878
246,1,1,ENSG00000074800
247,0,0,ENSG00000171862
248,0,1,ENSG00000138621
249,0,0,ENSG00000103502
250,0,0,ENSG00000079459
251,0,1,ENSG00000163684
252,0,1,ENSG00000110958
253,0,0,ENSG00000143224
254,0,1,ENSG00000080819
255,0,1,ENSG00000114491
256,0,0,ENSG00000100092
257,0,0,ENSG00000082212
258,0,1,ENSG00000006695
259,0,0,ENSG00000131828 and ENSG00000168291
260,1,0,ENSG00000123505
261,0,0,ENSG00000116237
262,0,1,ENSG00000144741
263,0,1,ENSG00000111237
264,0,0,ENSG00000011009
265,0,1,ENSG00000119537
266,0,0,ENSG00000104549
267,0,1,ENSG00000073578 and ENSG00000117118 and ENSG00000143252 and ENSG00000204370
268,0,0,ENSG00000163541 and ENSG00000172340
269,0,0,ENSG00000139531
270,0,0,ENSG00000117479
271,0,0,ENSG00000101187
272,0,0,ENSG00000167969
273,0,1,ENSG00000132423
274,0,1,ENSG00000102967
275,0,1,ENSG00000158470
276,0,0,ENSG00000015532
277,0,0,ENSG00000102100
278,0,0,ENSG00000169764
279,0,0,ENSG00000117308
280,0,0,ENSG00000109814
281,0,0,ENSG00000116704
282,0,0,ENSG00000117143
283,0,0,ENSG00000130958
284,0,0,ENSG00000171302
285,0,0,ENSG00000122643
286,0,1,ENSG00000188690
287,1,1,ENSG00000030066 and ENSG00000069248 and ENSG00000075188 and ENSG00000110713 and ENSG00000111581 and ENSG00000120253 and ENSG00000125450
288,0,0,ENSG00000106348
289,0,0,ENSG00000170385
290,0,0,ENSG00000161533
291,0,1,ENSG00000177646
292,0,0,ENSG00000146066
293,0,0,ENSG00000175548
294,1,1,ENSG00000105568 and ENSG00000113575
295,0,0,ENSG00000060656
296,0,1,ENSG00000055609 and ENSG00000167548
297,0,0,ENSG00000126934 and ENSG00000169032
298,0,0,ENSG00000005882
299,0,0,ENSG00000162482
300,1,1,ENSG00000111640
301,0,0,ENSG00000149809
302,0,0,ENSG00000132376
303,0,1,ENSG00000143398
304,0,1,ENSG00000143393
305,0,1,ENSG00000111684
306,0,0,ENSG00000140284
307,0,0,ENSG00000141526
308,0,0,ENSG00000151116
309,0,1,ENSG00000066322
310,0,1,ENSG00000102144
311,0,0,ENSG00000163738
312,0,0,ENSG00000130313
313,0,0,ENSG00000205923
314,0,0,ENSG00000164039
315,0,0,ENSG00000141504
316,0,0,ENSG00000157184
317,0,0,ENSG00000162813
318,0,0,ENSG00000104365 and ENSG00000213341
319,0,1,ENSG00000047249
320,0,0,ENSG00000156515
321,0,0,ENSG00000141959
322,0,0,ENSG00000110721
323,0,0,ENSG00000278540
324,0,0,ENSG00000143179
325,1,1,ENSG00000171793
326,0,0,ENSG00000103024
327,0,0,ENSG00000105851
328,0,0,ENSG00000130304
329,0,0,ENSG00000105281
330,0,0,ENSG00000116353
331,0,1,ENSG00000161217
332,0,0,ENSG00000113163
333,0,0,ENSG00000008300
334,0,1,ENSG00000100997
335,0,1,ENSG00000141279
336,1,1,ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848
337,1,0,ENSG00000239672
338,0,0,ENSG00000179163
339,0,0,ENSG00000166228
340,1,1,ENSG00000228716
341,0,1,ENSG00000160752
342,1,1,ENSG00000062822 and ENSG00000077514 and ENSG00000106628 and ENSG00000175482
343,0,0,ENSG00000165282
344,0,0,ENSG00000155287
345,0,0,ENSG00000164068
346,0,1,ENSG00000173540
347,0,1,ENSG00000198380
348,0,0,ENSG00000117450
349,0,0,ENSG00000162694
350,0,1,ENSG00000197601
351,1,1,ENSG00000139514
352,0,1,ENSG00000136381
353,0,0,ENSG00000117411
354,0,0,ENSG00000143811
355,0,0,ENSG00000197119
356,0,0,ENSG00000176393
357,0,1,ENSG00000134333
358,0,0,ENSG00000174684
359,0,0,ENSG00000138018
360,0,0,ENSG00000148334
361,0,0,ENSG00000147224
362,0,1,ENSG00000121851 and ENSG00000090060
363,0,0,ENSG00000054267
364,0,0,ENSG00000136143 and ENSG00000163541
365,0,0,ENSG00000197355
366,0,0,ENSG00000285269
367,1,1,ENSG00000093000
368,0,1,ENSG00000178035
369,0,0,ENSG00000123983
370,1,1,ENSG00000104695 and ENSG00000105568 and ENSG00000221914
371,0,0,ENSG00000005483
372,0,0,ENSG00000084754
373,0,0,ENSG00000084207
374,0,0,ENSG00000141506
375,0,0,ENSG00000155252
376,0,0,ENSG00000178773
377,0,0,ENSG00000149541
378,0,1,ENSG00000143418
379,0,1,ENSG00000168710
380,0,1,ENSG00000071553
381,0,0,ENSG00000159399
382,0,0,ENSG00000105647
383,0,0,ENSG00000124006
384,0,0,ENSG00000143933
385,0,0,ENSG00000198814
386,0,0,ENSG00000077044
387,0,0,ENSG00000121879
388,0,0,ENSG00000143554
389,0,0,ENSG00000166411
390,1,1,ENSG00000168003
391,0,0,ENSG00000131238
392,0,0,ENSG00000136699
393,0,0,ENSG00000243678
394,1,1,ENSG00000149925
395,1,1,ENSG00000014138 and ENSG00000101868
396,0,1,ENSG00000165060
397,0,1,ENSG00000163931
398,1,0,ENSG00000198431
399,0,0,ENSG00000176383
400,0,1,ENSG00000105254
401,0,1,ENSG00000117682
402,1,1,ENSG00000168906
403,0,0,ENSG00000139631
404,0,1,ENSG00000143252
405,0,0,ENSG00000095319
406,0,0,ENSG00000177465
407,0,0,ENSG00000131067
408,0,0,ENSG00000198162
409,0,1,ENSG00000011485
410,0,1,ENSG00000099381
411,0,1,ENSG00000241973
412,0,1,ENSG00000167468
413,0,0,ENSG00000096717
414,0,1,ENSG00000072310
415,0,0,ENSG00000070770 and ENSG00000101266
416,0,0,ENSG00000171608
417,1,1,ENSG00000014138 and ENSG00000062822 and ENSG00000077514 and ENSG00000100479 and ENSG00000101868 and ENSG00000106628 and ENSG00000115350 and ENSG00000148229 and ENSG00000175482 and ENSG00000177084
418,0,0,ENSG00000160226
419,0,0,ENSG00000126432
420,0,0,ENSG00000158850
421,0,0,ENSG00000167123
422,0,0,ENSG00000121039
423,0,0,ENSG00000120942
424,1,1,ENSG00000102900
425,0,0,ENSG00000206527
426,0,1,ENSG00000172531
427,0,0,ENSG00000167419
428,0,0,ENSG00000124523
429,0,0,ENSG00000132964 and ENSG00000155111
430,0,1,ENSG00000009413
431,0,0,ENSG00000255072
432,0,0,ENSG00000183665
433,0,1,ENSG00000108559
434,0,1,ENSG00000060069
435,0,1,ENSG00000104885
436,0,0,ENSG00000123739
437,0,0,ENSG00000186298
438,0,0,ENSG00000124596
439,0,0,ENSG00000099904
440,0,0,ENSG00000132155 and ENSG00000157764
441,0,1,ENSG00000117410
442,0,0,ENSG00000172113
443,0,0,ENSG00000141012
444,0,0,ENSG00000051341
445,0,0,ENSG00000165672
446,0,0,ENSG00000168000
447,0,0,ENSG00000141698
448,0,1,ENSG00000113569
449,0,0,ENSG00000170190
450,0,1,ENSG00000076201
451,0,0,ENSG00000109685
452,0,0,ENSG00000106462
453,0,1,ENSG00000213639
454,0,1,ENSG00000136720
455,0,0,ENSG00000127884
456,0,1,ENSG00000159593
457,0,0,ENSG00000164889
458,1,1,ENSG00000149016 and ENSG00000005075 and ENSG00000013503 and ENSG00000047315 and ENSG00000058600 and ENSG00000066379 and ENSG00000068654 and ENSG00000099817 and ENSG00000099821 and ENSG00000100142 and ENSG00000100413 and ENSG00000102978 and ENSG00000105258 and ENSG00000107951 and ENSG00000125630 and ENSG00000132664 and ENSG00000137054 and ENSG00000144231 and ENSG00000147669 and ENSG00000148606 and ENSG00000161980 and ENSG00000163882 and ENSG00000168002 and ENSG00000168495 and ENSG00000171453 and ENSG00000177700 and ENSG00000181222 and ENSG00000186141 and ENSG00000186184
459,0,0,ENSG00000120992
460,1,0,ENSG00000124789
461,0,1,ENSG00000110066
462,0,0,ENSG00000112367
463,0,0,ENSG00000133315
464,0,1,ENSG00000102030
465,0,1,ENSG00000108468
466,0,1,ENSG00000159720
467,0,0,ENSG00000138031
468,0,1,ENSG00000167815
469,0,1,ENSG00000126883
470,0,0,ENSG00000185825
471,0,0,ENSG00000116539
472,0,0,ENSG00000159692
473,0,0,ENSG00000102312
474,0,0,ENSG00000185344
475,1,1,ENSG00000111445
476,0,0,ENSG00000135241
477,0,0,ENSG00000081721
478,0,1,ENSG00000118058
479,0,0,ENSG00000133835
480,0,1,ENSG00000185883
481,0,1,ENSG00000166747
482,0,0,ENSG00000136243
483,0,0,ENSG00000143387
484,0,1,ENSG00000138750
485,0,0,ENSG00000196950
486,0,0,ENSG00000084112
487,0,0,ENSG00000136169
488,0,0,ENSG00000167733
489,0,1,ENSG00000137770
490,0,0,ENSG00000157045
491,0,0,ENSG00000139496
492,0,0,ENSG00000139718
493,0,0,ENSG00000034152
494,0,1,ENSG00000106636
495,0,1,ENSG00000143379
496,0,0,ENSG00000139505
497,0,0,ENSG00000187531
498,0,1,ENSG00000132382
499,0,1,ENSG00000153201
500,0,0,ENSG00000168765
501,0,0,ENSG00000110583
502,0,0,ENSG00000172543
503,0,0,ENSG00000171320
504,0,1,ENSG00000140521
505,1,1,ENSG00000155561
506,0,0,ENSG00000174080
507,0,0,ENSG00000163002
508,0,1,ENSG00000121579
509,0,0,ENSG00000134910
510,0,0,ENSG00000108861
511,1,0,ENSG00000101224
512,0,0,ENSG00000165671
513,0,0,ENSG00000167107
514,0,1,ENSG00000256525
515,0,1,ENSG00000213024
516,0,1,ENSG00000110536
517,0,0,ENSG00000181090
518,0,0,ENSG00000213366
519,0,1,ENSG00000181555
520,0,1,ENSG00000165688
521,0,1,ENSG00000147162
522,0,0,ENSG00000112679
523,0,1,ENSG00000183955
524,0,1,ENSG00000135372
525,0,1,ENSG00000115241
526,0,1,ENSG00000119414
527,0,1,ENSG00000204371
528,0,0,ENSG00000038382
529,0,1,ENSG00000211456
530,0,0,ENSG00000112245
531,0,1,ENSG00000076984
532,0,0,ENSG00000077782
533,0,1,ENSG00000122484
534,0,1,ENSG00000058729
535,0,0,ENSG00000163527
536,0,0,ENSG00000092445
537,0,0,ENSG00000156599
538,0,0,ENSG00000096968
539,0,1,ENSG00000060237
540,0,0,ENSG00000097007
541,0,0,ENSG00000101213
542,0,0,ENSG00000065243
543,0,0,ENSG00000103653
544,0,1,ENSG00000065883
545,0,0,ENSG00000067900
546,0,0,ENSG00000141298
547,0,1,ENSG00000173418
548,0,0,ENSG00000174165
549,0,0,ENSG00000069956
550,0,0,ENSG00000144579
551,0,1,ENSG00000149923
552,1,1,ENSG00000112742
553,0,0,ENSG00000143851
554,0,0,ENSG00000180776
555,0,0,ENSG00000072518
556,0,1,ENSG00000160075
557,0,1,ENSG00000122025
558,0,0,ENSG00000188818
559,0,0,ENSG00000204160
560,0,1,ENSG00000170836
561,0,0,ENSG00000140443
562,0,0,ENSG00000175215
563,0,0,ENSG00000086015
564,0,0,ENSG00000184203
565,1,0,ENSG00000164045
566,1,1,ENSG00000087586
567,0,0,ENSG00000089022
568,0,1,ENSG00000096063
569,1,1,ENSG00000179295
570,0,0,ENSG00000157404
571,1,1,ENSG00000097046
572,0,1,ENSG00000184007
573,0,0,ENSG00000157540
574,0,0,ENSG00000162434
575,0,0,ENSG00000100030
576,0,0,ENSG00000100749
577,0,0,ENSG00000196396
578,0,0,ENSG00000101266
579,0,0,ENSG00000169398
580,0,0,ENSG00000104375
581,0,1,ENSG00000176444
582,0,0,ENSG00000105221
583,1,1,ENSG00000105810
584,0,0,ENSG00000197122
585,0,0,ENSG00000107779
586,0,0,ENSG00000108443
587,0,0,ENSG00000108946
588,0,0,ENSG00000110931
589,0,0,ENSG00000112062
590,0,0,ENSG00000112739
591,0,1,ENSG00000113712
592,0,0,ENSG00000114302
593,0,0,ENSG00000117676
594,0,1,ENSG00000118046
595,0,1,ENSG00000120539
596,0,1,ENSG00000122966
597,1,0,ENSG00000123374
598,0,1,ENSG00000124784
599,0,0,ENSG00000125651
600,0,0,ENSG00000125834
601,0,0,ENSG00000126934
602,0,1,ENSG00000127564
603,0,0,ENSG00000128829
604,0,0,ENSG00000129465
605,0,0,ENSG00000130175
606,0,0,ENSG00000130669
607,0,0,ENSG00000132356
608,0,1,ENSG00000134058
609,0,0,ENSG00000134318
610,0,0,ENSG00000135250
611,0,0,ENSG00000135341
612,1,0,ENSG00000135446
613,0,0,ENSG00000135503
614,0,1,ENSG00000136807
615,0,0,ENSG00000137193
616,0,0,ENSG00000137601
617,0,0,ENSG00000139908
618,0,1,ENSG00000140992
619,0,0,ENSG00000141551
620,0,0,ENSG00000142208
621,1,1,ENSG00000142731
622,0,1,ENSG00000146872
623,0,1,ENSG00000147133
624,0,0,ENSG00000148660
625,0,0,ENSG00000149269
626,0,0,ENSG00000149311
627,1,1,ENSG00000149554
628,1,1,ENSG00000156970
629,0,1,ENSG00000157106
630,0,1,ENSG00000160584
631,0,0,ENSG00000162302
632,0,0,ENSG00000162526
633,0,0,ENSG00000163349
634,0,0,ENSG00000163558
635,1,0,ENSG00000165304
636,0,0,ENSG00000166333
637,1,1,ENSG00000166483
638,1,1,ENSG00000166851
639,0,0,ENSG00000167258
640,0,0,ENSG00000168067
641,0,0,ENSG00000169032
642,1,0,ENSG00000169679
643,0,0,ENSG00000170145
644,1,1,ENSG00000170312
645,0,0,ENSG00000172071
646,0,0,ENSG00000172315
647,0,0,ENSG00000172939
648,0,0,ENSG00000173327
649,0,1,ENSG00000175054
650,0,0,ENSG00000178093
651,0,1,ENSG00000178950
652,1,1,ENSG00000178999
653,0,0,ENSG00000180370
654,0,0,ENSG00000185324
655,0,0,ENSG00000186716
656,0,0,ENSG00000196455
657,0,0,ENSG00000198586
658,0,0,ENSG00000198648
659,0,1,ENSG00000204435
660,0,0,ENSG00000162882
661,0,1,ENSG00000142657
662,0,0,ENSG00000187630
663,0,1,ENSG00000004455
664,0,1,ENSG00000085231
665,0,0,ENSG00000106992
666,0,0,ENSG00000162433
667,0,0,ENSG00000273841
668,0,1,ENSG00000241258
669,0,1,ENSG00000035687
670,0,0,ENSG00000065989
671,0,0,ENSG00000137496
672,0,0,ENSG00000205268
673,0,1,ENSG00000088766
674,0,1,ENSG00000087157
675,0,0,ENSG00000084090
676,0,0,ENSG00000073060
677,0,0,ENSG00000129353
678,0,1,ENSG00000130164
679,0,1,ENSG00000162408
680,1,0,ENSG00000088305 and ENSG00000130816
681,0,0,ENSG00000148459
682,0,0,ENSG00000164494
683,0,1,ENSG00000066926
684,0,1,ENSG00000239900
685,0,1,ENSG00000139433
686,0,1,ENSG00000153574
687,0,0,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
688,0,0,ENSG00000169710
689,0,0,ENSG00000198743
690,1,1,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
691,0,0,ENSG00000110090
692,0,0,ENSG00000100714
693,1,1,ENSG00000113161
694,0,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
695,0,0,ENSG00000178700
696,0,0,ENSG00000059573
697,0,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
698,0,0,ENSG00000104522
699,0,0,ENSG00000117308
700,0,0,ENSG00000153574
701,0,0,ENSG00000162066
702,0,0,ENSG00000176974
703,0,0,ENSG00000012779
704,0,0,ENSG00000156110
705,0,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
706,0,0,ENSG00000117143
707,0,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
708,0,0,ENSG00000113504
709,0,0,ENSG00000093010
710,0,0,ENSG00000001630
711,0,0,ENSG00000083807
712,0,0,ENSG00000103064
713,0,0,ENSG00000131473
714,0,0,ENSG00000131979
715,0,0,ENSG00000160209
716,0,0,ENSG00000155380
717,0,0,ENSG00000068366
718,0,0,ENSG00000068903
719,1,1,ENSG00000088305 and ENSG00000130816
720,0,0,ENSG00000130164
721,0,0,ENSG00000196517
722,0,1,ENSG00000074800
723,0,0,ENSG00000149084
724,0,0,ENSG00000099797
725,1,1,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
726,0,1,ENSG00000055609 and ENSG00000272333
727,0,0,ENSG00000125166
728,0,0,ENSG00000083123
729,0,0,ENSG00000103257
730,0,0,ENSG00000135069
731,0,0,ENSG00000171903
732,0,0,ENSG00000150540
733,0,0,ENSG00000065989
734,0,0,ENSG00000136877
735,0,1,ENSG00000110958
736,0,0,ENSG00000157326
737,0,0,ENSG00000173085
738,0,0,ENSG00000100075
739,0,1,ENSG00000000419 and ENSG00000136908 and ENSG00000179085
740,0,0,ENSG00000183048
741,0,0,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386
742,0,0,ENSG00000134824
743,0,0,ENSG00000072506
744,0,0,ENSG00000128039
745,0,0,ENSG00000121897
746,0,0,ENSG00000167130
747,0,0,ENSG00000040933
748,0,0,ENSG00000103174
749,0,0,ENSG00000117592
750,0,0,ENSG00000178802
751,0,1,ENSG00000162368
752,0,0,ENSG00000176890
753,0,0,ENSG00000125877
754,0,0,ENSG00000167900
755,1,1,ENSG00000168393
756,0,0,ENSG00000035687
757,0,0,ENSG00000116096
758,0,1,ENSG00000106348
759,0,0,ENSG00000178922
760,0,0,ENSG00000065911
761,0,1,ENSG00000142657
762,0,0,ENSG00000139531
763,0,0,ENSG00000082212
764,0,0,ENSG00000084774
765,0,1,ENSG00000143774
766,0,0,ENSG00000100092
767,0,0,ENSG00000116649
768,0,0,ENSG00000146701
769,0,0,ENSG00000173599
770,0,0,ENSG00000196511
771,0,0,ENSG00000132196
772,1,0,ENSG00000088002
773,0,0,ENSG00000083123 and ENSG00000142046 and ENSG00000248098
774,0,0,ENSG00000101986
775,0,0,ENSG00000177542
776,0,0,ENSG00000117528
777,0,0,ENSG00000184470
778,0,0,ENSG00000108784
779,0,0,ENSG00000174669
780,0,1,ENSG00000120158
781,0,1,ENSG00000105220
782,0,0,ENSG00000100605
783,1,1,ENSG00000128951
784,0,1,ENSG00000005022
785,0,0,ENSG00000170385
786,0,0,ENSG00000197375
787,0,1,ENSG00000197713
788,0,0,ENSG00000147454
789,0,0,ENSG00000111716
790,0,0,ENSG00000052802
791,0,0,ENSG00000116704
792,0,0,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858
793,0,0,ENSG00000119723
794,0,0,ENSG00000134294
795,0,0,ENSG00000163541 and ENSG00000172340
796,0,0,ENSG00000125454
797,0,0,ENSG00000101187
798,0,0,ENSG00000131238
799,0,0,ENSG00000095380
800,0,0,ENSG00000132570
801,0,1,ENSG00000152904
802,0,0,ENSG00000008513
803,0,0,ENSG00000132423
804,0,0,ENSG00000176387
805,0,0,ENSG00000172890
806,0,0,ENSG00000023697
807,0,0,ENSG00000188690
808,0,0,ENSG00000148218
809,0,0,ENSG00000159921
810,0,1,ENSG00000105953
