,preds,label,genes
431,1,1,ENSG00000113161
432,0,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
433,0,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
434,0,1,ENSG00000178700
435,0,0,ENSG00000059573
436,0,1,ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445
437,0,0,ENSG00000100714
438,0,0,ENSG00000176974
439,0,0,ENSG00000153574
440,0,0,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
441,0,0,ENSG00000162066
442,0,0,ENSG00000104522
443,0,0,ENSG00000117308
444,0,0,ENSG00000156110
445,0,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
446,0,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
447,0,0,ENSG00000117143
448,0,0,ENSG00000113504
449,0,0,ENSG00000001630
450,0,1,ENSG00000162368
451,0,0,ENSG00000083807
452,0,0,ENSG00000103064
453,0,0,ENSG00000131473
454,0,0,ENSG00000131979
455,0,0,ENSG00000155380
456,0,0,ENSG00000068903
457,0,0,ENSG00000130164
458,0,0,ENSG00000196517
459,0,0,ENSG00000103257
460,0,1,ENSG00000099797
461,1,1,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
462,0,0,ENSG00000055609 and ENSG00000272333
463,0,0,ENSG00000125166
464,0,0,ENSG00000083123
465,0,0,ENSG00000068366
466,0,0,ENSG00000064763
467,0,0,ENSG00000151348 and ENSG00000182197
468,0,0,ENSG00000157326
469,0,0,ENSG00000110958
470,0,0,ENSG00000134824
471,0,0,ENSG00000128039
472,0,0,ENSG00000040933
473,0,0,ENSG00000121897
474,0,0,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386
475,0,0,ENSG00000183048
476,0,0,ENSG00000100075
477,0,0,ENSG00000167130
478,0,0,ENSG00000072506
479,0,1,ENSG00000136877
480,0,0,ENSG00000173085
481,0,1,ENSG00000000419 and ENSG00000136908 and ENSG00000179085
482,0,0,ENSG00000135069
483,0,0,ENSG00000150540
484,0,0,ENSG00000065989
485,0,0,ENSG00000119723
486,0,0,ENSG00000116096
487,0,0,ENSG00000117592
488,0,0,ENSG00000093010
489,0,0,ENSG00000178802
490,0,0,ENSG00000176890
491,0,0,ENSG00000125877
492,0,0,ENSG00000167900
493,1,1,ENSG00000168393
494,0,1,ENSG00000035687
495,0,0,ENSG00000106348
496,0,0,ENSG00000178922
497,0,1,ENSG00000065911
498,0,1,ENSG00000142657
499,0,0,ENSG00000139531
500,0,0,ENSG00000084774
501,0,1,ENSG00000143774
502,0,0,ENSG00000100092
503,0,0,ENSG00000116649
504,0,0,ENSG00000146701
505,0,1,ENSG00000173599
506,0,0,ENSG00000196511
507,1,1,ENSG00000112972
508,0,0,ENSG00000068383
509,0,0,ENSG00000117528
510,0,0,ENSG00000184470
511,0,0,ENSG00000164638
512,0,0,ENSG00000108784
513,0,1,ENSG00000120158
514,1,1,ENSG00000128951
515,0,0,ENSG00000100605
516,0,0,ENSG00000005022
517,0,0,ENSG00000170385
518,0,0,ENSG00000197375
519,1,1,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038
520,0,0,ENSG00000111716
521,0,0,ENSG00000052802
522,0,0,ENSG00000116704
523,0,1,ENSG00000095059
524,0,0,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858
525,0,1,ENSG00000101444
526,0,1,ENSG00000134294
527,0,0,ENSG00000163541 and ENSG00000172340
528,0,0,ENSG00000125454
529,0,0,ENSG00000131238
530,0,0,ENSG00000101187
531,0,0,ENSG00000132570
532,0,0,ENSG00000095380
533,0,0,ENSG00000008513
534,0,0,ENSG00000132423
535,0,0,ENSG00000172890
536,0,0,ENSG00000119689
537,0,0,ENSG00000067057
538,0,0,ENSG00000023697
539,0,0,ENSG00000149084
540,0,0,ENSG00000159921
541,0,1,ENSG00000105953
542,0,0,ENSG00000131389
543,0,0,ENSG00000105655
544,0,0,ENSG00000160211
545,0,1,ENSG00000091140 and ENSG00000105953 and ENSG00000119689
546,0,1,ENSG00000101901
547,0,1,ENSG00000117682
548,1,1,ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848
549,0,0,ENSG00000164039
550,1,0,ENSG00000228716
551,0,0,ENSG00000177646
552,0,0,ENSG00000205923
553,0,0,ENSG00000197355
554,0,0,ENSG00000149809
555,0,0,ENSG00000140284
556,0,0,ENSG00000278540
557,0,0,ENSG00000156515
558,0,0,ENSG00000055609 and ENSG00000167548
559,0,0,ENSG00000091140
560,0,0,ENSG00000117411
561,0,0,ENSG00000012232
562,0,0,ENSG00000148334
563,0,0,ENSG00000141526
564,0,0,ENSG00000141504
565,0,0,ENSG00000146066
566,0,0,ENSG00000182858
567,0,0,ENSG00000105281
568,0,0,ENSG00000103024
569,0,0,ENSG00000178035
570,0,0,ENSG00000117450
571,0,0,ENSG00000162813
572,0,0,ENSG00000147224
573,0,0,ENSG00000161533
574,0,0,ENSG00000099377
575,0,0,ENSG00000111684
576,0,0,ENSG00000066322
577,0,0,ENSG00000135437
578,0,0,ENSG00000132376
579,0,0,ENSG00000143398
580,0,0,ENSG00000111371
581,1,0,ENSG00000239672
582,0,0,ENSG00000157184
583,1,1,ENSG00000104723 and ENSG00000118705 and ENSG00000129562 and ENSG00000163527 and ENSG00000163902 and ENSG00000244038
584,1,0,ENSG00000134333
585,0,1,ENSG00000136143 and ENSG00000163541
586,0,0,ENSG00000221988
587,0,0,ENSG00000166228
588,0,0,ENSG00000170340
589,0,0,ENSG00000141959
590,0,0,ENSG00000154330
591,0,1,ENSG00000198380
592,0,1,ENSG00000141279
593,0,1,ENSG00000172339
594,0,0,ENSG00000122643
595,0,0,ENSG00000163931
596,0,0,ENSG00000178537
597,0,0,ENSG00000159399
598,0,0,ENSG00000005483
599,0,1,ENSG00000123983
600,0,0,ENSG00000197601
601,0,0,ENSG00000158470
602,0,0,ENSG00000084754
603,0,0,ENSG00000164294
604,0,0,ENSG00000084207
605,0,0,ENSG00000163738
606,0,0,ENSG00000118402
607,1,0,ENSG00000198431
608,1,1,ENSG00000168906
609,0,0,ENSG00000243678
610,0,0,ENSG00000101986
611,0,0,ENSG00000151116
612,0,0,ENSG00000168710
613,0,0,ENSG00000174684
614,0,0,ENSG00000197444
615,0,1,ENSG00000125458
616,0,0,ENSG00000143149
617,0,0,ENSG00000159322
618,0,0,ENSG00000096717
619,0,0,ENSG00000197119
620,0,1,ENSG00000099381
621,0,0,ENSG00000121039
622,0,1,ENSG00000158850
623,0,1,ENSG00000167468
624,0,0,ENSG00000132196
625,0,0,ENSG00000126432
626,0,0,ENSG00000171302
627,0,0,ENSG00000130821
628,0,0,ENSG00000177465
629,0,0,ENSG00000167123
630,0,0,ENSG00000198162
631,0,0,ENSG00000131067
632,0,0,ENSG00000124523
633,0,0,ENSG00000176153
634,0,0,ENSG00000206527
635,0,0,ENSG00000184227
636,0,0,ENSG00000176383
637,0,0,ENSG00000141698
638,0,0,ENSG00000124596
639,0,0,ENSG00000104885
640,0,0,ENSG00000162496
641,0,0,ENSG00000172113
642,0,0,ENSG00000165672
643,0,0,ENSG00000197894
644,1,0,ENSG00000139514
645,0,0,ENSG00000106462
646,0,0,ENSG00000164889
647,0,0,ENSG00000187630
648,0,0,ENSG00000127884
649,0,0,ENSG00000179913
650,0,0,ENSG00000133315
651,0,0,ENSG00000134202
652,0,0,ENSG00000167815
653,0,0,ENSG00000138031
654,0,0,ENSG00000109685
655,0,0,ENSG00000130304
656,0,0,ENSG00000159692
657,0,0,ENSG00000185825
658,0,0,ENSG00000110066
659,0,0,ENSG00000133835
660,0,0,ENSG00000116539
661,0,0,ENSG00000168765
662,0,0,ENSG00000143387
663,0,0,ENSG00000157045
664,0,1,ENSG00000118058
665,0,0,ENSG00000167733
666,0,0,ENSG00000159899
667,0,0,ENSG00000137496
668,0,0,ENSG00000187531
669,0,0,ENSG00000136169
670,0,0,ENSG00000139718
671,0,0,ENSG00000143554
672,0,0,ENSG00000176387
673,0,0,ENSG00000143379
674,0,0,ENSG00000213366
675,0,0,ENSG00000174080
676,0,0,ENSG00000154678
677,0,0,ENSG00000167107
678,0,0,ENSG00000187134
679,0,0,ENSG00000165671
680,0,0,ENSG00000181090
681,0,0,ENSG00000167969
682,0,0,ENSG00000181555
683,0,0,ENSG00000183955
684,0,0,ENSG00000204371
685,0,0,ENSG00000205268
686,0,0,ENSG00000113273
687,0,0,ENSG00000176393
688,0,1,ENSG00000115866
689,0,0,ENSG00000071073
690,0,0,ENSG00000160209
691,0,0,ENSG00000105220
692,0,0,ENSG00000130313
693,0,0,ENSG00000143811
694,0,0,ENSG00000124767
695,0,0,ENSG00000091483
696,0,0,ENSG00000070669
697,0,0,ENSG00000092621
698,1,1,ENSG00000100462 and ENSG00000126457
699,0,0,ENSG00000029639
700,0,0,ENSG00000066651
701,0,1,ENSG00000071462
702,0,0,ENSG00000100483
703,0,0,ENSG00000101247
704,1,1,ENSG00000105202
705,0,1,ENSG00000108592
706,0,0,ENSG00000110871
707,0,1,ENSG00000111641
708,0,0,ENSG00000117481
709,0,0,ENSG00000122687
710,0,0,ENSG00000123427
711,0,1,ENSG00000127804
712,0,0,ENSG00000130305
713,0,0,ENSG00000132600
714,0,1,ENSG00000137574
715,0,0,ENSG00000137760
716,0,0,ENSG00000138382
717,0,0,ENSG00000142453
718,0,0,ENSG00000145331
719,0,1,ENSG00000145388
720,0,1,ENSG00000146834
721,0,0,ENSG00000156239
722,0,0,ENSG00000160310
723,0,0,ENSG00000162851
724,0,0,ENSG00000165644
725,0,0,ENSG00000165792
726,0,0,ENSG00000168806
727,0,0,ENSG00000169519
728,0,0,ENSG00000170439
729,0,0,ENSG00000171861
730,0,1,ENSG00000174173
731,0,0,ENSG00000180917
732,0,0,ENSG00000181038
733,0,0,ENSG00000185432
734,0,0,ENSG00000186666
735,0,0,ENSG00000203791
736,0,0,ENSG00000205629
737,0,0,ENSG00000214756
738,0,0,ENSG00000278619
739,0,0,ENSG00000090857
740,0,1,ENSG00000004455
741,0,0,ENSG00000085231
742,0,0,ENSG00000106992
743,1,0,ENSG00000162433
744,0,0,ENSG00000273841
745,0,0,ENSG00000099904
746,0,1,ENSG00000102030
747,0,0,ENSG00000102312
748,0,1,ENSG00000106636
749,0,0,ENSG00000110583
750,0,1,ENSG00000121579
751,0,0,ENSG00000123684
752,0,1,ENSG00000135372
753,0,0,ENSG00000144182
754,0,0,ENSG00000156599
755,0,0,ENSG00000171320
756,0,1,ENSG00000173418
757,0,0,ENSG00000174165
758,0,0,ENSG00000180776
759,0,0,ENSG00000188818
760,0,0,ENSG00000204160
761,0,0,ENSG00000109814
762,1,0,ENSG00000067225
763,0,0,ENSG00000023330
764,0,1,ENSG00000178773
765,0,0,ENSG00000068120
766,0,1,ENSG00000102967
767,0,0,ENSG00000033867
768,1,0,ENSG00000113456 and ENSG00000172613
769,0,1,ENSG00000163684
770,0,0,ENSG00000173614
771,0,0,ENSG00000159131
772,0,0,ENSG00000109107
773,1,0,ENSG00000149925
774,0,0,ENSG00000130208
775,0,0,ENSG00000131748
776,1,0,ENSG00000099194
777,0,0,ENSG00000134255
778,0,0,ENSG00000198743
779,1,1,ENSG00000140105
780,0,1,ENSG00000204394
781,0,0,ENSG00000129353
782,0,0,ENSG00000143036
783,0,0,ENSG00000114268
784,0,0,ENSG00000117305
785,0,1,ENSG00000135002
786,0,0,ENSG00000079459
787,0,0,ENSG00000168003
788,0,1,ENSG00000169710
789,0,0,ENSG00000110090
790,0,0,ENSG00000178700
791,0,1,ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445
792,0,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
793,0,0,ENSG00000100714
794,0,0,ENSG00000059573
795,0,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
796,1,1,ENSG00000113161
797,0,1,ENSG00000153574
798,0,0,ENSG00000162066
799,0,0,ENSG00000117308
800,0,0,ENSG00000104522
801,0,0,ENSG00000176974
802,0,1,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
803,0,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
804,0,0,ENSG00000156110
805,0,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
806,0,0,ENSG00000117143
807,0,0,ENSG00000113504
808,0,0,ENSG00000116984
809,0,0,ENSG00000001630
810,0,0,ENSG00000083807
811,0,0,ENSG00000103064
812,0,0,ENSG00000068366
813,0,1,ENSG00000131473
814,0,0,ENSG00000131979
815,0,0,ENSG00000155380
816,0,0,ENSG00000068903
817,0,0,ENSG00000130164
818,0,0,ENSG00000196517
819,1,0,ENSG00000074800
820,0,0,ENSG00000099797
821,1,1,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
822,0,0,ENSG00000125166
823,0,0,ENSG00000055609 and ENSG00000272333
824,0,0,ENSG00000083123
825,0,0,ENSG00000064763
826,1,1,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
827,0,0,ENSG00000103257
828,0,0,ENSG00000172508
829,0,1,ENSG00000151348 and ENSG00000182197
830,0,0,ENSG00000135069
831,0,0,ENSG00000065989
832,0,0,ENSG00000136877
833,0,0,ENSG00000157326
834,0,1,ENSG00000171903
835,0,0,ENSG00000110958
836,0,0,ENSG00000134824
837,0,0,ENSG00000100075
838,0,0,ENSG00000128039
839,0,0,ENSG00000167130
840,0,0,ENSG00000040933
841,0,0,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386
842,0,0,ENSG00000121897
843,0,1,ENSG00000173085
844,0,1,ENSG00000000419 and ENSG00000136908 and ENSG00000179085
845,0,0,ENSG00000119723
846,0,0,ENSG00000117592
847,0,0,ENSG00000093010
848,0,0,ENSG00000178802
849,0,1,ENSG00000162368
850,0,1,ENSG00000176890
851,0,0,ENSG00000125877
852,0,0,ENSG00000167900
853,1,1,ENSG00000168393
854,0,0,ENSG00000035687
855,0,0,ENSG00000116096
