,preds,label,genes
352,0,1,ENSG00000164068
353,0,1,ENSG00000173540
354,0,0,ENSG00000198380
355,0,0,ENSG00000117450
356,0,0,ENSG00000162694
357,0,0,ENSG00000197601
358,1,0,ENSG00000139514
359,0,0,ENSG00000136381
360,0,0,ENSG00000117411
361,0,0,ENSG00000143811
362,0,0,ENSG00000197119
363,0,0,ENSG00000176393
364,0,1,ENSG00000134333
365,0,1,ENSG00000172339
366,0,0,ENSG00000174684
367,0,0,ENSG00000138018
368,0,0,ENSG00000244486
369,0,0,ENSG00000148334
370,0,0,ENSG00000147224
371,0,0,ENSG00000121851 and ENSG00000090060
372,0,0,ENSG00000054267
373,0,1,ENSG00000136143 and ENSG00000163541
374,0,0,ENSG00000197355
375,0,0,ENSG00000285269
376,1,1,ENSG00000093000
377,0,0,ENSG00000178035
378,0,0,ENSG00000123983
379,1,1,ENSG00000104695 and ENSG00000105568 and ENSG00000221914
380,0,1,ENSG00000005483
381,0,0,ENSG00000084754
382,0,0,ENSG00000084207
383,0,0,ENSG00000155252
384,0,0,ENSG00000149541
385,0,1,ENSG00000164294
386,0,0,ENSG00000143418
387,0,0,ENSG00000168710
388,0,1,ENSG00000071553
389,0,0,ENSG00000105647
390,0,0,ENSG00000159399
391,0,0,ENSG00000198814
392,0,0,ENSG00000124006
393,0,0,ENSG00000077044
394,0,0,ENSG00000143933
395,0,0,ENSG00000143554
396,0,1,ENSG00000166411
397,1,0,ENSG00000168003
398,0,0,ENSG00000131238
399,0,1,ENSG00000136699
400,0,0,ENSG00000115884
401,0,1,ENSG00000243678
402,1,1,ENSG00000149925
403,1,1,ENSG00000014138 and ENSG00000101868
404,0,1,ENSG00000165060
405,0,1,ENSG00000163931
406,1,0,ENSG00000198431
407,0,1,ENSG00000105254
408,0,1,ENSG00000117682
409,1,1,ENSG00000168906
410,0,0,ENSG00000139631
411,0,0,ENSG00000143252
412,0,0,ENSG00000122643
413,0,0,ENSG00000095319
414,0,0,ENSG00000131067
415,0,0,ENSG00000198162
416,0,0,ENSG00000011485
417,0,1,ENSG00000099381
418,0,1,ENSG00000241973
419,0,1,ENSG00000167468
420,0,0,ENSG00000096717
421,0,0,ENSG00000072310
422,0,0,ENSG00000105851
423,0,0,ENSG00000070770 and ENSG00000101266
424,1,1,ENSG00000014138 and ENSG00000062822 and ENSG00000077514 and ENSG00000100479 and ENSG00000101868 and ENSG00000106628 and ENSG00000115350 and ENSG00000148229 and ENSG00000175482 and ENSG00000177084
425,0,0,ENSG00000160226
426,0,0,ENSG00000126432
427,0,1,ENSG00000158850
428,0,0,ENSG00000167123
429,0,0,ENSG00000121039
430,0,1,ENSG00000120942
431,0,1,ENSG00000102900
432,0,1,ENSG00000172531
433,0,0,ENSG00000124523
434,0,0,ENSG00000132964 and ENSG00000155111
435,0,0,ENSG00000009413
436,0,0,ENSG00000255072
437,0,0,ENSG00000183665
438,0,1,ENSG00000108559
439,0,0,ENSG00000168679
440,0,1,ENSG00000060069
441,0,0,ENSG00000104885
442,0,0,ENSG00000123739
443,0,0,ENSG00000186298
444,0,0,ENSG00000111077
445,0,0,ENSG00000124596
446,0,0,ENSG00000099904
447,0,1,ENSG00000117410
448,0,1,ENSG00000132155 and ENSG00000157764
449,0,0,ENSG00000172113
450,0,0,ENSG00000123684
451,0,0,ENSG00000141012
452,0,1,ENSG00000051341
453,0,0,ENSG00000165672
454,0,0,ENSG00000168000
455,0,0,ENSG00000162496
456,0,0,ENSG00000141698
457,0,1,ENSG00000113569
458,0,1,ENSG00000076201
459,0,0,ENSG00000109685
460,0,0,ENSG00000106462
461,0,1,ENSG00000213639
462,0,0,ENSG00000127884
463,0,1,ENSG00000159593
464,0,0,ENSG00000164889
465,0,0,ENSG00000181045
466,1,1,ENSG00000149016 and ENSG00000005075 and ENSG00000013503 and ENSG00000047315 and ENSG00000058600 and ENSG00000066379 and ENSG00000068654 and ENSG00000099817 and ENSG00000099821 and ENSG00000100142 and ENSG00000100413 and ENSG00000102978 and ENSG00000105258 and ENSG00000107951 and ENSG00000125630 and ENSG00000132664 and ENSG00000137054 and ENSG00000144231 and ENSG00000147669 and ENSG00000148606 and ENSG00000161980 and ENSG00000163882 and ENSG00000168002 and ENSG00000168495 and ENSG00000171453 and ENSG00000177700 and ENSG00000181222 and ENSG00000186141 and ENSG00000186184
467,0,0,ENSG00000120992
468,1,1,ENSG00000124789
469,0,0,ENSG00000110066
470,0,0,ENSG00000112367
471,0,0,ENSG00000133315
472,0,1,ENSG00000102030
473,0,0,ENSG00000108468
474,0,1,ENSG00000159720
475,0,0,ENSG00000221988
476,0,0,ENSG00000138031
477,0,1,ENSG00000167815
478,0,1,ENSG00000126883
479,0,0,ENSG00000185825
480,0,0,ENSG00000116539
481,0,0,ENSG00000159692
482,0,0,ENSG00000102312
483,0,0,ENSG00000185344
484,1,1,ENSG00000111445
485,0,0,ENSG00000135241
486,0,0,ENSG00000081721
487,0,1,ENSG00000118058
488,0,0,ENSG00000133835
489,0,0,ENSG00000134202
490,0,1,ENSG00000185883
491,0,0,ENSG00000166747
492,0,0,ENSG00000146648
493,0,0,ENSG00000136243
494,0,0,ENSG00000126821
495,0,0,ENSG00000143387
496,0,1,ENSG00000138750
497,0,0,ENSG00000196950
498,0,0,ENSG00000084112
499,0,0,ENSG00000136169
500,0,0,ENSG00000137770
501,0,0,ENSG00000167733
502,0,0,ENSG00000157045
503,0,0,ENSG00000159899
504,0,0,ENSG00000139496
505,0,0,ENSG00000139718
506,0,0,ENSG00000034152
507,0,1,ENSG00000106636
508,0,1,ENSG00000143379
509,0,0,ENSG00000139505
510,0,0,ENSG00000187531
511,0,1,ENSG00000132382
512,0,1,ENSG00000153201
513,0,0,ENSG00000168765
514,0,0,ENSG00000110583
515,0,0,ENSG00000171320
516,0,0,ENSG00000140521
517,1,1,ENSG00000155561
518,0,0,ENSG00000174080
519,0,1,ENSG00000163002
520,0,1,ENSG00000121579
521,0,0,ENSG00000134910
522,0,0,ENSG00000108861
523,1,0,ENSG00000101224
524,0,0,ENSG00000165671
525,0,0,ENSG00000167107
526,0,0,ENSG00000256525
527,0,1,ENSG00000213024
528,0,1,ENSG00000110536
529,0,0,ENSG00000181090
530,0,0,ENSG00000213366
531,0,0,ENSG00000181555
532,0,1,ENSG00000165688
533,0,1,ENSG00000147162
534,0,0,ENSG00000112679
535,0,1,ENSG00000183955
536,0,1,ENSG00000135372
537,0,0,ENSG00000115241
538,0,1,ENSG00000119414
539,0,0,ENSG00000204371
540,0,0,ENSG00000038382
541,0,1,ENSG00000211456
542,0,1,ENSG00000227471
543,0,0,ENSG00000120129
544,0,0,ENSG00000112245
545,0,0,ENSG00000076984
546,0,0,ENSG00000144182
547,0,1,ENSG00000077782
548,0,1,ENSG00000122484
549,0,1,ENSG00000058729
550,0,0,ENSG00000163527
551,0,0,ENSG00000092445
552,0,0,ENSG00000156599
553,0,0,ENSG00000096968
554,0,1,ENSG00000060237
555,0,0,ENSG00000097007
556,0,1,ENSG00000065243
557,0,0,ENSG00000103653
558,0,0,ENSG00000065883
559,0,0,ENSG00000067900
560,0,0,ENSG00000141298
561,0,1,ENSG00000173418
562,0,1,ENSG00000105976
563,0,0,ENSG00000174165
564,0,0,ENSG00000069956
565,0,0,ENSG00000144579
566,0,1,ENSG00000149923
567,1,1,ENSG00000112742
568,0,0,ENSG00000180776
569,0,0,ENSG00000113721
570,0,0,ENSG00000072518
571,0,1,ENSG00000160075
572,0,0,ENSG00000188818
573,0,0,ENSG00000204160
574,0,1,ENSG00000134853
575,0,1,ENSG00000170836
576,0,0,ENSG00000140443
577,0,0,ENSG00000175215
578,0,0,ENSG00000086015
579,0,1,ENSG00000184203
580,1,0,ENSG00000164045
581,1,1,ENSG00000087586
582,0,0,ENSG00000089022
583,0,0,ENSG00000096063
584,1,1,ENSG00000179295
585,1,1,ENSG00000097046
586,0,0,ENSG00000184007
587,0,0,ENSG00000157540
588,0,0,ENSG00000162434
589,0,0,ENSG00000100030
590,0,1,ENSG00000100749
591,0,0,ENSG00000196396
592,0,0,ENSG00000101266
593,0,0,ENSG00000167601
594,0,1,ENSG00000169398
595,0,0,ENSG00000104375
596,0,0,ENSG00000176444
597,0,0,ENSG00000105221
598,1,1,ENSG00000105810
599,0,0,ENSG00000197122
600,0,0,ENSG00000107779
601,0,0,ENSG00000108443
602,0,0,ENSG00000108946
603,0,0,ENSG00000110931
604,0,0,ENSG00000112062
605,0,1,ENSG00000112739
606,0,1,ENSG00000113712
607,0,0,ENSG00000114302
608,0,0,ENSG00000117676
609,0,0,ENSG00000118046
610,0,0,ENSG00000118515
611,0,1,ENSG00000120539
612,0,0,ENSG00000121989
613,0,0,ENSG00000122966
614,1,0,ENSG00000123374
615,0,1,ENSG00000124784
616,0,1,ENSG00000125651
617,0,0,ENSG00000125834
618,0,0,ENSG00000126934
619,0,1,ENSG00000127564
620,0,0,ENSG00000128829
621,0,0,ENSG00000130175
622,0,0,ENSG00000130669
623,0,0,ENSG00000132356
624,0,1,ENSG00000134058
625,0,0,ENSG00000134318
626,0,0,ENSG00000135250
627,0,0,ENSG00000135341
628,1,0,ENSG00000135446
629,0,0,ENSG00000135503
630,0,1,ENSG00000136807
631,0,0,ENSG00000137193
632,0,0,ENSG00000137601
633,0,0,ENSG00000139908
634,0,1,ENSG00000140992
635,0,0,ENSG00000141551
636,0,0,ENSG00000142208
637,1,1,ENSG00000142731
638,0,1,ENSG00000146872
639,0,0,ENSG00000147133
640,0,0,ENSG00000148660
641,0,0,ENSG00000149269
642,0,0,ENSG00000149311
643,1,1,ENSG00000149554
644,1,1,ENSG00000156970
645,0,1,ENSG00000157106
646,0,0,ENSG00000160584
647,0,0,ENSG00000162302
648,0,0,ENSG00000162526
649,0,0,ENSG00000163349
650,0,0,ENSG00000163558
651,1,0,ENSG00000165304
652,0,1,ENSG00000166333
653,1,1,ENSG00000166483
654,1,1,ENSG00000166851
655,0,1,ENSG00000167258
656,0,0,ENSG00000168067
657,0,0,ENSG00000169032
658,1,1,ENSG00000169679
659,0,0,ENSG00000170145
660,1,1,ENSG00000170312
661,0,0,ENSG00000172071
662,0,1,ENSG00000172315
663,0,0,ENSG00000172939
664,0,0,ENSG00000173327
665,0,1,ENSG00000175054
666,0,0,ENSG00000178093
667,0,1,ENSG00000178950
668,1,1,ENSG00000178999
669,0,0,ENSG00000180370
670,0,1,ENSG00000185324
671,0,0,ENSG00000186716
672,0,1,ENSG00000196455
673,0,0,ENSG00000198586
674,0,0,ENSG00000198648
675,0,0,ENSG00000204217
676,0,1,ENSG00000204435
677,0,1,ENSG00000142657
678,0,0,ENSG00000187630
679,0,0,ENSG00000004455
680,0,1,ENSG00000085231
681,0,0,ENSG00000106992
682,1,0,ENSG00000162433
683,0,0,ENSG00000273841
684,0,1,ENSG00000241258
685,0,0,ENSG00000035687
686,0,0,ENSG00000065989
687,0,0,ENSG00000113448
688,0,0,ENSG00000137496
689,0,0,ENSG00000154678
690,0,0,ENSG00000205268
691,0,1,ENSG00000088766
692,0,1,ENSG00000087157
693,0,0,ENSG00000084090
694,0,0,ENSG00000073060
695,0,0,ENSG00000129353
696,0,0,ENSG00000130164
697,0,1,ENSG00000162408
698,1,1,ENSG00000088305 and ENSG00000130816
699,0,0,ENSG00000148459
700,0,0,ENSG00000164494
701,0,0,ENSG00000239900
702,0,0,ENSG00000139433
703,0,0,ENSG00000004961
704,0,0,ENSG00000153976
705,0,1,ENSG00000153574
706,1,1,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
707,0,0,ENSG00000110090
708,0,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
709,0,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
710,1,1,ENSG00000113161
711,0,1,ENSG00000100714
712,0,0,ENSG00000059573
713,0,1,ENSG00000178700
714,0,1,ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445
715,0,0,ENSG00000162066
716,0,0,ENSG00000176974
717,0,0,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
718,0,1,ENSG00000153574
719,0,0,ENSG00000104522
720,0,0,ENSG00000117308
721,0,0,ENSG00000156110
722,0,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
723,0,0,ENSG00000117143
724,0,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
725,0,0,ENSG00000093010
726,0,0,ENSG00000001630
727,0,0,ENSG00000068366
728,0,0,ENSG00000125454
729,0,0,ENSG00000083807
730,0,0,ENSG00000169710
731,0,0,ENSG00000103064
732,0,1,ENSG00000131473
733,0,0,ENSG00000131979
734,0,0,ENSG00000155380
735,0,1,ENSG00000110619
736,0,0,ENSG00000068903
737,0,0,ENSG00000196517
738,1,0,ENSG00000074800
739,0,0,ENSG00000099797
740,1,1,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
741,0,1,ENSG00000055609 and ENSG00000272333
742,0,0,ENSG00000064763
743,0,0,ENSG00000172508
744,0,1,ENSG00000103257
745,0,0,ENSG00000151348 and ENSG00000182197
746,0,0,ENSG00000135069
747,0,0,ENSG00000150540
748,0,1,ENSG00000136877
749,0,1,ENSG00000125166
750,0,0,ENSG00000012779
751,0,0,ENSG00000110958
752,0,0,ENSG00000157326
753,0,0,ENSG00000100075
754,0,0,ENSG00000040933
755,0,0,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386
756,0,1,ENSG00000121897
757,0,0,ENSG00000173085
758,0,1,ENSG00000000419 and ENSG00000136908 and ENSG00000179085
759,0,0,ENSG00000167130
760,0,0,ENSG00000117592
761,0,1,ENSG00000162368
762,1,1,ENSG00000176890
763,0,0,ENSG00000125877
764,0,0,ENSG00000167900
765,1,1,ENSG00000168393
766,0,1,ENSG00000035687
767,0,0,ENSG00000106348
768,0,0,ENSG00000178922
769,0,0,ENSG00000065911
770,0,1,ENSG00000142657
771,0,0,ENSG00000116096
772,0,0,ENSG00000139531
773,0,0,ENSG00000082212
774,0,1,ENSG00000084774
775,0,1,ENSG00000143774
776,0,0,ENSG00000100092
777,0,1,ENSG00000116649
778,0,0,ENSG00000146701
779,0,1,ENSG00000173599
780,0,0,ENSG00000196511
781,0,0,ENSG00000132196
782,0,0,ENSG00000088002
783,1,0,ENSG00000067225
784,0,0,ENSG00000083123 and ENSG00000142046 and ENSG00000248098
785,0,0,ENSG00000184470
786,0,0,ENSG00000164638
787,0,0,ENSG00000108784
788,0,1,ENSG00000120158
789,0,0,ENSG00000105220
790,0,1,ENSG00000100605
791,0,0,ENSG00000170385
792,0,0,ENSG00000197375
793,0,0,ENSG00000131748
794,1,1,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038
795,0,0,ENSG00000111716
796,0,1,ENSG00000092068 and ENSG00000168003
797,0,0,ENSG00000083123
798,0,0,ENSG00000052802
799,0,0,ENSG00000147454
800,0,0,ENSG00000116704
801,0,0,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858
802,0,0,ENSG00000119723
803,0,1,ENSG00000101444
804,0,0,ENSG00000134294
805,0,1,ENSG00000170445
806,0,0,ENSG00000005381
807,0,0,ENSG00000101187
808,0,0,ENSG00000131238
809,0,0,ENSG00000183048
810,0,1,ENSG00000163541 and ENSG00000172340
811,0,0,ENSG00000095380
812,0,0,ENSG00000132570
813,0,0,ENSG00000008513
814,0,0,ENSG00000132423
815,0,0,ENSG00000176387
816,1,1,ENSG00000166986
817,0,0,ENSG00000067057
