,preds,label,genes
161,0,0,ENSG00000162482
162,0,0,ENSG00000136143 and ENSG00000163541
163,0,1,ENSG00000134255
164,0,0,ENSG00000141959
165,0,0,ENSG00000154330
166,0,1,ENSG00000117394
167,0,0,ENSG00000123983
168,0,0,ENSG00000163931
169,0,0,ENSG00000178537
170,0,0,ENSG00000159399
171,0,0,ENSG00000005483
172,0,0,ENSG00000197601
173,0,0,ENSG00000158470
174,0,0,ENSG00000084207
175,0,0,ENSG00000163738
176,1,0,ENSG00000198431
177,0,0,ENSG00000084754
178,1,1,ENSG00000168906
179,0,1,ENSG00000243678
180,0,0,ENSG00000101986
181,0,0,ENSG00000151116
182,0,0,ENSG00000168710
183,0,0,ENSG00000122643
184,1,1,ENSG00000149925
185,0,0,ENSG00000070770 and ENSG00000101266
186,0,0,ENSG00000096717
187,0,0,ENSG00000197119
188,0,1,ENSG00000099381
189,0,0,ENSG00000141526
190,0,0,ENSG00000121039
191,0,0,ENSG00000158850
192,0,0,ENSG00000167468
193,0,0,ENSG00000171302
194,0,0,ENSG00000126432
195,0,0,ENSG00000130821
196,0,0,ENSG00000177465
197,0,0,ENSG00000198162
198,0,0,ENSG00000143149
199,0,0,ENSG00000131067
200,0,0,ENSG00000125458
201,0,0,ENSG00000159322
202,0,0,ENSG00000124523
203,0,0,ENSG00000176153
204,0,0,ENSG00000206527
205,0,0,ENSG00000184227
206,1,1,ENSG00000139514
207,0,0,ENSG00000123739
208,0,0,ENSG00000124596
209,0,1,ENSG00000104885
210,0,0,ENSG00000168679
211,0,0,ENSG00000162496
212,0,0,ENSG00000172113
213,0,0,ENSG00000165672
214,0,0,ENSG00000197894
215,0,0,ENSG00000141698
216,0,0,ENSG00000129467
217,0,1,ENSG00000165269
218,0,0,ENSG00000187630
219,0,0,ENSG00000106462
220,0,0,ENSG00000170190
221,0,0,ENSG00000113448
222,0,0,ENSG00000164889
223,0,0,ENSG00000133315
224,0,0,ENSG00000134202
225,0,1,ENSG00000167815
226,0,0,ENSG00000127884
227,0,0,ENSG00000138031
228,0,0,ENSG00000109685
229,0,0,ENSG00000159692
230,0,0,ENSG00000185825
231,0,0,ENSG00000130304
232,0,0,ENSG00000110066
233,0,0,ENSG00000133835
234,0,0,ENSG00000038382
235,0,0,ENSG00000116539
236,0,0,ENSG00000168765
237,0,0,ENSG00000143387
238,0,0,ENSG00000157045
239,0,0,ENSG00000118058
240,0,0,ENSG00000167733
241,0,0,ENSG00000159899
242,0,1,ENSG00000058729
243,0,0,ENSG00000137496
244,0,1,ENSG00000060237
245,0,0,ENSG00000187531
246,0,0,ENSG00000136169
247,0,0,ENSG00000139718
248,0,0,ENSG00000143554
249,0,0,ENSG00000143379
250,0,0,ENSG00000213366
251,0,0,ENSG00000067900
252,0,0,ENSG00000167107
253,0,0,ENSG00000187134
254,0,0,ENSG00000165671
255,0,0,ENSG00000186204
256,0,0,ENSG00000181090
257,0,0,ENSG00000181555
258,0,1,ENSG00000072518
259,0,1,ENSG00000183955
260,0,0,ENSG00000204371
261,0,0,ENSG00000205268
262,0,0,ENSG00000086015
263,1,1,ENSG00000087586
264,0,0,ENSG00000089022
265,0,0,ENSG00000096063
266,1,1,ENSG00000097046
267,0,1,ENSG00000100749
268,0,0,ENSG00000105221
269,0,0,ENSG00000108443
270,0,0,ENSG00000108946
271,0,1,ENSG00000112739
272,0,1,ENSG00000113712
273,0,0,ENSG00000114302
274,0,0,ENSG00000117676
275,0,0,ENSG00000118515
276,0,1,ENSG00000120539
277,0,0,ENSG00000122966
278,0,1,ENSG00000124784
279,0,1,ENSG00000125651
280,0,0,ENSG00000125834
281,0,0,ENSG00000126562
282,0,1,ENSG00000127564
283,0,1,ENSG00000128829
284,0,0,ENSG00000129465
285,0,0,ENSG00000130175
286,0,0,ENSG00000130669
287,0,0,ENSG00000134318
288,0,0,ENSG00000135250
289,0,0,ENSG00000137193
290,0,0,ENSG00000137601
291,0,0,ENSG00000139908
292,0,1,ENSG00000140992
293,0,0,ENSG00000141551
294,0,0,ENSG00000142208
295,0,1,ENSG00000146872
296,0,1,ENSG00000147133
297,0,0,ENSG00000149269
298,0,0,ENSG00000149311
299,1,1,ENSG00000149554
300,1,1,ENSG00000156970
301,0,1,ENSG00000157106
302,0,0,ENSG00000160584
303,0,0,ENSG00000162302
304,0,0,ENSG00000162526
305,0,0,ENSG00000163349
306,1,0,ENSG00000165304
307,0,1,ENSG00000166333
308,1,1,ENSG00000166483
309,0,0,ENSG00000168067
310,1,1,ENSG00000169679
311,0,0,ENSG00000170145
312,0,0,ENSG00000171219
313,0,0,ENSG00000172071
314,0,1,ENSG00000172315
315,0,0,ENSG00000172939
316,0,1,ENSG00000175054
317,0,0,ENSG00000178950
318,1,1,ENSG00000178999
319,0,0,ENSG00000180370
320,0,0,ENSG00000181409
321,0,0,ENSG00000186716
322,0,0,ENSG00000196455
323,0,0,ENSG00000198586
324,0,0,ENSG00000198648
325,0,0,ENSG00000176393
326,0,1,ENSG00000196502
327,0,0,ENSG00000160209
328,0,0,ENSG00000105220
329,0,0,ENSG00000143811
330,0,0,ENSG00000124767
331,0,0,ENSG00000091483
332,0,0,ENSG00000070669
333,0,0,ENSG00000092621
334,1,1,ENSG00000100462 and ENSG00000126457
335,0,0,ENSG00000029639
336,0,0,ENSG00000066651
337,0,1,ENSG00000071462
338,0,0,ENSG00000100483
339,0,0,ENSG00000101247
340,1,1,ENSG00000105202
341,0,1,ENSG00000108592
342,0,1,ENSG00000110871
343,0,1,ENSG00000111641
344,0,0,ENSG00000117481
345,0,0,ENSG00000122687
346,0,0,ENSG00000123427
347,0,1,ENSG00000127804
348,0,1,ENSG00000130305
349,0,0,ENSG00000132600
350,0,1,ENSG00000137574
351,0,0,ENSG00000137760
352,0,0,ENSG00000138382
353,0,0,ENSG00000142453
354,0,0,ENSG00000145331
355,0,1,ENSG00000145388
356,0,1,ENSG00000146834
357,0,1,ENSG00000156239
358,0,0,ENSG00000160310
359,0,1,ENSG00000162851
360,0,0,ENSG00000165644
361,0,0,ENSG00000165792
362,0,0,ENSG00000168806
363,0,0,ENSG00000169519
364,0,0,ENSG00000170439
365,0,0,ENSG00000171861
366,0,1,ENSG00000174173
367,0,0,ENSG00000180917
368,0,0,ENSG00000181038
369,0,0,ENSG00000186666
370,0,0,ENSG00000203791
371,0,1,ENSG00000205629
372,0,0,ENSG00000214756
373,0,0,ENSG00000278619
374,0,1,ENSG00000013375
375,0,0,ENSG00000004455
376,0,1,ENSG00000085231
377,0,0,ENSG00000106992
378,0,0,ENSG00000273841
379,0,0,ENSG00000109814
380,0,0,ENSG00000023330
381,0,0,ENSG00000178773
382,0,1,ENSG00000068120
383,0,0,ENSG00000099904
384,0,1,ENSG00000102030
385,0,0,ENSG00000102312
386,0,1,ENSG00000106636
387,0,0,ENSG00000110583
388,0,1,ENSG00000121579
389,0,0,ENSG00000123684
390,0,1,ENSG00000135372
391,0,0,ENSG00000144182
392,0,0,ENSG00000156599
393,0,0,ENSG00000171320
394,0,1,ENSG00000173418
395,0,0,ENSG00000174165
396,0,0,ENSG00000180776
397,0,0,ENSG00000188818
398,0,0,ENSG00000204160
399,0,1,ENSG00000102967
400,1,1,ENSG00000113456 and ENSG00000172613
401,0,1,ENSG00000159131
402,0,0,ENSG00000095380
403,0,0,ENSG00000132570
404,0,0,ENSG00000166228
405,0,0,ENSG00000130208
406,0,1,ENSG00000196305
407,1,1,ENSG00000099194
408,0,0,ENSG00000179913
409,0,0,ENSG00000117480
410,0,1,ENSG00000101901
411,0,1,ENSG00000172339
412,0,0,ENSG00000143933
413,0,0,ENSG00000103707
414,0,0,ENSG00000117528
415,0,0,ENSG00000198743
416,0,0,ENSG00000134824
417,1,1,ENSG00000140105
418,0,0,ENSG00000129353
419,0,0,ENSG00000143036
420,0,0,ENSG00000114268
421,0,1,ENSG00000163655
422,0,1,ENSG00000135002
423,0,0,ENSG00000113273
424,1,1,ENSG00000099194
425,0,0,ENSG00000068366
426,0,0,ENSG00000099797
427,0,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
428,0,0,ENSG00000110090
429,0,0,ENSG00000101986
430,0,0,ENSG00000169710
431,0,1,ENSG00000149084
432,0,0,ENSG00000134824
433,0,0,ENSG00000197375
434,0,0,ENSG00000089597
435,0,0,ENSG00000115275
436,1,1,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038
437,0,0,ENSG00000139133
438,0,0,ENSG00000155380
439,0,0,ENSG00000127125
440,0,0,ENSG00000163344
441,0,1,ENSG00000110921
442,0,0,ENSG00000124370
443,1,1,ENSG00000113161
444,0,0,ENSG00000124767
445,0,0,ENSG00000151093
446,0,1,ENSG00000149313
447,0,0,ENSG00000138814 and ENSG00000221823
448,0,0,ENSG00000055609 and ENSG00000272333
449,0,0,ENSG00000141736 and ENSG00000146648
450,0,0,ENSG00000072062
451,0,0,ENSG00000157326
452,0,0,ENSG00000100714
453,0,0,ENSG00000065911
454,0,0,ENSG00000136877
455,0,0,ENSG00000135437
456,0,0,ENSG00000132196
457,0,0,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
458,0,0,ENSG00000151151
459,0,0,ENSG00000100605
460,0,0,ENSG00000068383
461,0,0,ENSG00000105655
462,0,0,ENSG00000040933
463,0,0,ENSG00000145725
464,0,1,ENSG00000007168
465,0,0,ENSG00000078142
466,0,0,ENSG00000119723
467,0,0,ENSG00000083807
468,0,0,ENSG00000023330
469,0,0,ENSG00000093010
470,0,0,ENSG00000072506
471,0,0,ENSG00000083123 and ENSG00000142046 and ENSG00000248098
472,0,0,ENSG00000111716
473,0,0,ENSG00000070614
474,0,0,ENSG00000117528
475,0,0,ENSG00000105953
476,0,0,ENSG00000173085
477,0,1,ENSG00000090054 and ENSG00000100596 and ENSG00000172296
478,0,0,ENSG00000167186
479,0,0,ENSG00000092621
480,0,0,ENSG00000135069
481,0,0,ENSG00000146701
482,0,0,ENSG00000001630
483,0,0,ENSG00000052802
484,0,0,ENSG00000143149
485,0,0,ENSG00000099377
486,0,0,ENSG00000125166
487,0,0,ENSG00000182199
488,0,0,ENSG00000176974
489,0,0,ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445
490,0,0,ENSG00000128039
491,0,0,ENSG00000150540
492,0,0,ENSG00000102172
493,0,0,ENSG00000116649
494,0,0,ENSG00000128059
495,0,0,ENSG00000178921
496,0,0,ENSG00000116096
497,0,0,ENSG00000110871
498,0,0,ENSG00000109929
499,0,0,ENSG00000023697
500,0,0,ENSG00000162066
501,0,0,ENSG00000068903
502,0,0,ENSG00000117305
503,0,0,ENSG00000131473
504,0,0,ENSG00000169359
505,0,0,ENSG00000091140 and ENSG00000131828 and ENSG00000150768 and ENSG00000168291
506,0,0,ENSG00000198931
507,0,1,ENSG00000101444
508,0,0,ENSG00000067057
509,0,0,ENSG00000125454
510,0,0,ENSG00000156110
511,0,0,ENSG00000033627
512,0,0,ENSG00000121879 and ENSG00000145675
513,0,1,ENSG00000167508
514,0,0,ENSG00000159921
515,1,0,ENSG00000128050
516,0,0,ENSG00000167900
517,1,0,ENSG00000001084 and ENSG00000023909
518,0,0,ENSG00000159131
519,0,0,ENSG00000160209
520,0,0,ENSG00000135002
521,0,0,ENSG00000068120
522,0,0,ENSG00000127080
523,0,0,ENSG00000084774
524,0,0,ENSG00000114268
525,0,0,ENSG00000067177 and ENSG00000102893 and ENSG00000164776
526,0,0,ENSG00000106799 and ENSG00000163513
527,0,0,ENSG00000196511
528,0,0,ENSG00000059573
529,0,0,ENSG00000005022
530,1,1,ENSG00000168393
531,0,1,ENSG00000173599
532,0,0,ENSG00000100075
533,0,0,ENSG00000183048
534,0,0,ENSG00000103064
535,0,0,ENSG00000196517
536,0,0,ENSG00000092068 and ENSG00000168003
537,0,0,ENSG00000103257
538,0,1,ENSG00000119523
539,0,0,ENSG00000070669
540,0,0,ENSG00000131389
541,0,0,ENSG00000159322
542,0,1,ENSG00000033011
543,0,0,ENSG00000101290
544,0,0,ENSG00000185813
545,0,0,ENSG00000101558
546,0,0,ENSG00000117592
547,0,0,ENSG00000156471
548,0,0,ENSG00000113273
549,0,0,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386
550,0,0,ENSG00000100412
551,0,0,ENSG00000062485
552,0,0,ENSG00000111726
553,0,0,ENSG00000164414
554,0,1,ENSG00000126088
555,0,0,ENSG00000130821
556,1,0,ENSG00000151012 and ENSG00000168003
557,1,1,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
558,1,1,ENSG00000067225
559,0,1,ENSG00000162368
560,1,1,ENSG00000113456 and ENSG00000172613
561,0,0,ENSG00000173614
562,0,0,ENSG00000125458
563,0,0,ENSG00000100299
564,0,0,ENSG00000143774
565,0,0,ENSG00000109107
566,0,0,ENSG00000132570
567,0,0,ENSG00000176890
568,0,1,ENSG00000178700
569,0,0,ENSG00000119689
570,0,0,ENSG00000067064
571,0,1,ENSG00000152904
572,0,0,ENSG00000115350 and ENSG00000148229
573,0,0,ENSG00000120697
574,0,1,ENSG00000175283
575,0,0,ENSG00000060642
576,0,0,ENSG00000086848
577,0,0,ENSG00000182858
578,0,0,ENSG00000159063
579,0,0,ENSG00000167130
580,0,0,ENSG00000069943
581,0,0,ENSG00000000419 and ENSG00000136908 and ENSG00000179085
582,0,0,ENSG00000088035
583,1,1,ENSG00000128951
584,0,0,ENSG00000125877
585,0,0,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858
586,0,0,ENSG00000138363
587,0,0,ENSG00000147454
588,0,0,ENSG00000090857
589,0,0,ENSG00000173638
590,0,0,ENSG00000197894
591,0,0,ENSG00000105220
592,0,0,ENSG00000091483
593,0,1,ENSG00000253710
594,0,0,ENSG00000176022
595,0,0,ENSG00000027847
596,1,1,ENSG00000111669
597,0,0,ENSG00000008513
598,0,0,ENSG00000104522
599,0,0,ENSG00000181830
600,0,0,ENSG00000160211
601,0,0,ENSG00000117394
602,0,0,ENSG00000277161
603,0,0,ENSG00000162688
604,0,0,ENSG00000148154
605,0,0,ENSG00000115652
606,0,0,ENSG00000172890
607,0,0,ENSG00000163655
608,0,0,ENSG00000115419
609,0,0,ENSG00000177542
610,0,0,ENSG00000091140 and ENSG00000105953 and ENSG00000119689
611,0,0,ENSG00000111371
612,0,1,ENSG00000144659
613,1,1,ENSG00000106105
614,0,0,ENSG00000033867
615,0,0,ENSG00000066926
616,0,0,ENSG00000108784
617,0,0,ENSG00000012232
618,0,0,ENSG00000153936
619,0,1,ENSG00000136720
620,0,0,ENSG00000151348 and ENSG00000182197
621,0,0,ENSG00000064763
622,0,0,ENSG00000134294
623,1,1,ENSG00000112972
624,0,0,ENSG00000256269
625,0,0,ENSG00000151229
626,0,0,ENSG00000198743
627,0,1,ENSG00000090861
628,0,0,ENSG00000160285
629,0,1,ENSG00000113643
630,0,1,ENSG00000134440
631,0,1,ENSG00000115866
632,0,0,ENSG00000178537
633,0,1,ENSG00000110619
634,0,0,ENSG00000103257 and ENSG00000168003
635,0,1,ENSG00000172053
636,0,1,ENSG00000136628
637,0,1,ENSG00000170445
638,0,0,ENSG00000121897
639,0,1,ENSG00000196305
640,0,1,ENSG00000133706
641,0,1,ENSG00000065427
642,1,1,ENSG00000166986
643,0,1,ENSG00000116120 and ENSG00000179115
644,1,1,ENSG00000031698
645,0,1,ENSG00000113407
646,1,1,ENSG00000140105
647,0,1,ENSG00000134684
648,0,1,ENSG00000204394
649,0,0,ENSG00000100294
650,0,1,ENSG00000100413
651,0,0,ENSG00000178802
652,0,0,ENSG00000116984
653,0,0,ENSG00000131471
654,0,0,ENSG00000184470
655,0,1,ENSG00000101901
656,0,0,ENSG00000168282
657,1,1,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
658,0,0,ENSG00000144136
659,0,1,ENSG00000172269
660,0,0,ENSG00000007541 and ENSG00000100564 and ENSG00000135845 and ENSG00000165195
661,0,0,ENSG00000111261
662,0,0,ENSG00000013375
663,0,0,ENSG00000100522
664,0,0,ENSG00000095380
665,0,0,ENSG00000105835
666,0,0,ENSG00000147813
667,0,0,ENSG00000170340
668,0,0,ENSG00000131446
669,0,1,ENSG00000134255
670,0,0,ENSG00000157593
671,0,1,ENSG00000241878
672,0,1,ENSG00000074800
673,0,0,ENSG00000171862
674,0,0,ENSG00000138621
675,0,1,ENSG00000103502
676,0,0,ENSG00000079459
677,0,1,ENSG00000163684
678,0,0,ENSG00000110958
679,0,0,ENSG00000143224
680,0,0,ENSG00000080819
681,0,0,ENSG00000114491
682,0,0,ENSG00000082212
683,0,0,ENSG00000101187
684,0,0,ENSG00000006695
685,0,0,ENSG00000131828 and ENSG00000168291
686,1,0,ENSG00000123505
687,0,0,ENSG00000116237
688,0,0,ENSG00000144741
689,0,0,ENSG00000111237
690,0,0,ENSG00000011009
691,0,1,ENSG00000119537
692,0,0,ENSG00000104549
693,0,1,ENSG00000073578 and ENSG00000117118 and ENSG00000143252 and ENSG00000204370
694,0,0,ENSG00000163541 and ENSG00000172340
695,0,0,ENSG00000139531
696,0,0,ENSG00000117479
697,0,0,ENSG00000100626
698,0,0,ENSG00000167969
699,0,0,ENSG00000132423
700,0,0,ENSG00000102967
701,0,0,ENSG00000158470
702,0,0,ENSG00000015532
703,0,0,ENSG00000102100
704,0,0,ENSG00000169764
705,0,0,ENSG00000117308
706,0,0,ENSG00000109814
707,0,0,ENSG00000116704
708,0,0,ENSG00000117143
709,0,0,ENSG00000130958
710,0,0,ENSG00000171302
711,0,0,ENSG00000188690
712,1,1,ENSG00000030066 and ENSG00000069248 and ENSG00000075188 and ENSG00000110713 and ENSG00000111581 and ENSG00000120253 and ENSG00000125450
713,0,0,ENSG00000106348
714,0,0,ENSG00000170385
715,0,0,ENSG00000161533
716,0,0,ENSG00000177646
717,0,0,ENSG00000146066
718,1,1,ENSG00000104723 and ENSG00000118705 and ENSG00000129562 and ENSG00000163527 and ENSG00000163902 and ENSG00000244038
719,0,0,ENSG00000175548
720,0,0,ENSG00000108932
721,1,1,ENSG00000105568 and ENSG00000113575
722,0,0,ENSG00000060656
723,0,0,ENSG00000055609 and ENSG00000167548
724,0,0,ENSG00000126934 and ENSG00000169032
725,0,1,ENSG00000005882
726,1,1,ENSG00000111640
727,0,0,ENSG00000149809
728,0,0,ENSG00000132376
729,0,1,ENSG00000143398
730,0,1,ENSG00000143393
731,0,0,ENSG00000111684
732,0,0,ENSG00000141526
733,0,0,ENSG00000151116
734,0,1,ENSG00000066322
735,0,1,ENSG00000102144
736,0,0,ENSG00000163738
737,0,0,ENSG00000187134
738,0,0,ENSG00000130313
739,0,0,ENSG00000205923
740,0,0,ENSG00000164039
741,0,0,ENSG00000141504
742,0,0,ENSG00000157184
743,0,0,ENSG00000164638
744,0,0,ENSG00000162813
745,0,0,ENSG00000141959
746,0,0,ENSG00000143179
747,0,1,ENSG00000047249
748,0,1,ENSG00000278540
749,0,0,ENSG00000051382
750,0,0,ENSG00000110721
751,0,0,ENSG00000103024
752,0,0,ENSG00000156515
753,1,0,ENSG00000171793
754,0,0,ENSG00000206527
755,0,0,ENSG00000104365 and ENSG00000213341
756,0,0,ENSG00000130304
757,0,0,ENSG00000105281
758,0,0,ENSG00000116353
759,0,1,ENSG00000161217
760,0,1,ENSG00000113163
761,0,0,ENSG00000008300
762,0,0,ENSG00000100997
763,0,0,ENSG00000141279
764,1,1,ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848
765,0,0,ENSG00000239672
766,0,0,ENSG00000179163
767,0,0,ENSG00000174669
768,0,0,ENSG00000166228
769,1,0,ENSG00000228716
770,0,1,ENSG00000160752
771,1,1,ENSG00000062822 and ENSG00000077514 and ENSG00000106628 and ENSG00000175482
772,0,0,ENSG00000165282
773,0,0,ENSG00000155287
774,0,1,ENSG00000164068
775,0,0,ENSG00000173540
776,0,0,ENSG00000198380
777,0,0,ENSG00000154330
778,0,0,ENSG00000117450
779,0,1,ENSG00000162694
780,0,0,ENSG00000197601
781,1,0,ENSG00000139514
782,0,0,ENSG00000136381
783,0,0,ENSG00000117411
784,0,0,ENSG00000143811
785,0,0,ENSG00000197119
786,0,0,ENSG00000176393
787,0,1,ENSG00000134333
788,0,1,ENSG00000172339
789,0,0,ENSG00000174684
790,0,0,ENSG00000138018
791,0,0,ENSG00000244486
792,0,0,ENSG00000148334
793,0,0,ENSG00000147224
794,0,0,ENSG00000121851 and ENSG00000090060
795,0,0,ENSG00000054267
796,0,0,ENSG00000136143 and ENSG00000163541
797,0,0,ENSG00000197355
798,0,0,ENSG00000285269
799,1,1,ENSG00000093000
800,0,0,ENSG00000178035
801,0,1,ENSG00000123983
802,1,1,ENSG00000104695 and ENSG00000105568 and ENSG00000221914
803,0,0,ENSG00000005483
804,0,0,ENSG00000084754
805,0,0,ENSG00000084207
806,0,0,ENSG00000155252
807,0,0,ENSG00000178773
808,0,0,ENSG00000131480
809,0,0,ENSG00000149541
810,0,0,ENSG00000118402
811,0,0,ENSG00000164294
812,0,1,ENSG00000143418
813,0,0,ENSG00000168710
814,0,1,ENSG00000071553
815,0,0,ENSG00000105647
816,0,0,ENSG00000159399
817,0,0,ENSG00000198814
818,0,0,ENSG00000124006
819,0,0,ENSG00000077044
820,0,0,ENSG00000143933
821,0,0,ENSG00000143554
822,0,0,ENSG00000166411
823,1,0,ENSG00000168003
824,0,0,ENSG00000131238
825,0,0,ENSG00000136699
826,0,1,ENSG00000115884
827,0,0,ENSG00000243678
828,1,1,ENSG00000149925
829,1,1,ENSG00000014138 and ENSG00000101868
830,0,1,ENSG00000165060
831,0,0,ENSG00000163931
832,1,1,ENSG00000198431
833,0,0,ENSG00000176383
834,0,1,ENSG00000105254
835,0,1,ENSG00000117682
836,1,1,ENSG00000168906
837,0,0,ENSG00000139631
838,0,0,ENSG00000143252
839,0,0,ENSG00000122643
840,0,0,ENSG00000095319
841,0,0,ENSG00000131067
842,0,0,ENSG00000198162
843,0,0,ENSG00000011485
844,0,1,ENSG00000099381
