,preds,label,genes
341,0,1,ENSG00000160752
342,1,1,ENSG00000062822 and ENSG00000077514 and ENSG00000106628 and ENSG00000175482
343,0,0,ENSG00000165282
344,0,0,ENSG00000155287
345,0,0,ENSG00000164068
346,0,1,ENSG00000173540
347,0,0,ENSG00000198380
348,0,0,ENSG00000117450
349,0,0,ENSG00000162694
350,0,0,ENSG00000197601
351,1,1,ENSG00000139514
352,0,0,ENSG00000136381
353,0,0,ENSG00000117411
354,0,0,ENSG00000143811
355,0,0,ENSG00000197119
356,0,0,ENSG00000176393
357,0,0,ENSG00000134333
358,0,0,ENSG00000172339
359,0,0,ENSG00000174684
360,0,0,ENSG00000138018
361,0,0,ENSG00000244486
362,0,0,ENSG00000148334
363,0,0,ENSG00000147224
364,0,0,ENSG00000121851 and ENSG00000090060
365,0,1,ENSG00000054267
366,0,0,ENSG00000136143 and ENSG00000163541
367,0,0,ENSG00000188687
368,0,0,ENSG00000197355
369,0,0,ENSG00000285269
370,1,1,ENSG00000093000
371,0,1,ENSG00000178035
372,0,0,ENSG00000123983
373,1,1,ENSG00000104695 and ENSG00000105568 and ENSG00000221914
374,0,0,ENSG00000005483
375,0,0,ENSG00000084754
376,0,0,ENSG00000084207
377,0,0,ENSG00000155252
378,0,0,ENSG00000149541
379,0,0,ENSG00000143418
380,0,0,ENSG00000168710
381,0,1,ENSG00000071553
382,0,0,ENSG00000159399
383,0,0,ENSG00000105647
384,0,0,ENSG00000124006
385,0,0,ENSG00000143933
386,0,0,ENSG00000198814
387,0,0,ENSG00000077044
388,0,0,ENSG00000121879
389,0,0,ENSG00000143554
390,0,1,ENSG00000166411
391,1,1,ENSG00000168003
392,0,0,ENSG00000131238
393,0,0,ENSG00000136699
394,0,0,ENSG00000243678
395,1,1,ENSG00000149925
396,1,1,ENSG00000014138 and ENSG00000101868
397,0,1,ENSG00000165060
398,0,0,ENSG00000163931
399,1,0,ENSG00000198431
400,0,1,ENSG00000105254
401,0,1,ENSG00000117682
402,1,1,ENSG00000168906
403,0,0,ENSG00000139631
404,0,1,ENSG00000143252
405,0,0,ENSG00000095319
406,0,0,ENSG00000131067
407,0,0,ENSG00000198162
408,0,0,ENSG00000011485
409,0,1,ENSG00000099381
410,0,1,ENSG00000241973
411,0,1,ENSG00000167468
412,0,0,ENSG00000096717
413,0,1,ENSG00000072310
414,0,0,ENSG00000070770 and ENSG00000101266
415,0,0,ENSG00000171608
416,1,1,ENSG00000014138 and ENSG00000062822 and ENSG00000077514 and ENSG00000100479 and ENSG00000101868 and ENSG00000106628 and ENSG00000115350 and ENSG00000148229 and ENSG00000175482 and ENSG00000177084
417,0,0,ENSG00000160226
418,0,0,ENSG00000126432
419,0,0,ENSG00000158850
420,0,0,ENSG00000167123
421,0,0,ENSG00000121039
422,0,1,ENSG00000120942
423,0,1,ENSG00000102900
424,0,0,ENSG00000184227
425,0,0,ENSG00000206527
426,0,1,ENSG00000172531
427,0,0,ENSG00000124523
428,0,0,ENSG00000132964 and ENSG00000155111
429,0,1,ENSG00000009413
430,0,0,ENSG00000255072
431,0,0,ENSG00000183665
432,0,1,ENSG00000108559
433,0,1,ENSG00000060069
434,0,0,ENSG00000104885
435,0,0,ENSG00000123739
436,0,0,ENSG00000186298
437,0,0,ENSG00000124596
438,0,0,ENSG00000099904
439,0,0,ENSG00000132155 and ENSG00000157764
440,0,1,ENSG00000117410
441,0,0,ENSG00000172113
442,0,0,ENSG00000123684
443,0,0,ENSG00000141012
444,0,0,ENSG00000051341
445,0,0,ENSG00000165672
446,0,0,ENSG00000168000
447,0,0,ENSG00000162496
448,0,0,ENSG00000141698
449,0,1,ENSG00000113569
450,0,0,ENSG00000170190
451,0,1,ENSG00000076201
452,0,0,ENSG00000109685
453,0,0,ENSG00000106462
454,0,1,ENSG00000213639
455,0,1,ENSG00000136720
456,0,0,ENSG00000127884
457,0,1,ENSG00000159593
458,0,0,ENSG00000164889
459,1,1,ENSG00000149016 and ENSG00000005075 and ENSG00000013503 and ENSG00000047315 and ENSG00000058600 and ENSG00000066379 and ENSG00000068654 and ENSG00000099817 and ENSG00000099821 and ENSG00000100142 and ENSG00000100413 and ENSG00000102978 and ENSG00000105258 and ENSG00000107951 and ENSG00000125630 and ENSG00000132664 and ENSG00000137054 and ENSG00000144231 and ENSG00000147669 and ENSG00000148606 and ENSG00000161980 and ENSG00000163882 and ENSG00000168002 and ENSG00000168495 and ENSG00000171453 and ENSG00000177700 and ENSG00000181222 and ENSG00000186141 and ENSG00000186184
460,0,0,ENSG00000120992
461,1,0,ENSG00000124789
462,0,0,ENSG00000110066
463,0,0,ENSG00000112367
464,0,0,ENSG00000133315
465,0,1,ENSG00000102030
466,0,0,ENSG00000108468
467,0,1,ENSG00000159720
468,0,0,ENSG00000221988
469,0,0,ENSG00000138031
470,0,0,ENSG00000167815
471,0,1,ENSG00000126883
472,0,1,ENSG00000185825
473,0,0,ENSG00000116539
474,0,0,ENSG00000159692
475,0,0,ENSG00000102312
476,0,0,ENSG00000185344
477,1,1,ENSG00000111445
478,0,0,ENSG00000135241
479,0,0,ENSG00000081721
480,0,0,ENSG00000118058
481,0,0,ENSG00000133835
482,0,0,ENSG00000134202
483,0,1,ENSG00000185883
484,0,0,ENSG00000166747
485,0,0,ENSG00000136243
486,0,0,ENSG00000126821
487,0,0,ENSG00000143387
488,0,1,ENSG00000138750
489,0,1,ENSG00000196950
490,0,0,ENSG00000084112
491,0,0,ENSG00000136169
492,0,1,ENSG00000167733
493,0,0,ENSG00000137770
494,0,0,ENSG00000157045
495,0,0,ENSG00000159899
496,0,0,ENSG00000139496
497,0,0,ENSG00000139718
498,0,0,ENSG00000034152
499,0,1,ENSG00000106636
500,0,0,ENSG00000143379
501,0,0,ENSG00000139505
502,0,0,ENSG00000187531
503,0,1,ENSG00000132382
504,0,1,ENSG00000153201
505,0,1,ENSG00000168765
506,0,0,ENSG00000110583
507,0,0,ENSG00000172543
508,0,0,ENSG00000171320
509,0,0,ENSG00000140521
510,1,0,ENSG00000155561
511,0,0,ENSG00000174080
512,0,0,ENSG00000163002
513,0,1,ENSG00000121579
514,0,0,ENSG00000134910
515,0,0,ENSG00000108861
516,1,0,ENSG00000101224
517,0,0,ENSG00000165671
518,0,0,ENSG00000167107
519,0,0,ENSG00000256525
520,0,1,ENSG00000213024
521,0,1,ENSG00000110536
522,0,0,ENSG00000181090
523,0,0,ENSG00000213366
524,0,1,ENSG00000181555
525,0,1,ENSG00000165688
526,0,1,ENSG00000147162
527,0,0,ENSG00000112679
528,0,0,ENSG00000183955
529,0,1,ENSG00000135372
530,0,0,ENSG00000115241
531,0,0,ENSG00000119414
532,0,0,ENSG00000204371
533,0,0,ENSG00000038382
534,0,1,ENSG00000211456
535,0,0,ENSG00000120129
536,0,0,ENSG00000112245
537,0,0,ENSG00000076984
538,0,1,ENSG00000122484
539,0,1,ENSG00000058729
540,0,0,ENSG00000163527
541,0,1,ENSG00000092445
542,0,0,ENSG00000156599
543,0,0,ENSG00000096968
544,0,1,ENSG00000060237
545,0,0,ENSG00000097007
546,0,0,ENSG00000065243
547,0,0,ENSG00000103653
548,0,0,ENSG00000065883
549,0,0,ENSG00000067900
550,0,0,ENSG00000141298
551,0,1,ENSG00000173418
552,0,0,ENSG00000105976
553,0,0,ENSG00000174165
554,0,0,ENSG00000069956
555,0,0,ENSG00000144579
556,0,1,ENSG00000149923
557,1,1,ENSG00000112742
558,0,0,ENSG00000143851
559,0,0,ENSG00000180776
560,0,0,ENSG00000113721
561,0,0,ENSG00000072518
562,0,1,ENSG00000160075
563,0,0,ENSG00000188818
564,0,0,ENSG00000204160
565,0,0,ENSG00000170836
566,0,0,ENSG00000140443
567,0,0,ENSG00000175215
568,0,0,ENSG00000086015
569,0,1,ENSG00000184203
570,1,0,ENSG00000164045
571,1,1,ENSG00000087586
572,0,0,ENSG00000089022
573,0,0,ENSG00000096063
574,1,1,ENSG00000179295
575,0,0,ENSG00000157404
576,1,1,ENSG00000097046
577,0,1,ENSG00000184007
578,0,0,ENSG00000157540
579,0,0,ENSG00000162434
580,0,0,ENSG00000100030
581,0,0,ENSG00000100749
582,0,0,ENSG00000196396
583,0,0,ENSG00000101266
584,0,0,ENSG00000169398
585,0,0,ENSG00000104375
586,0,1,ENSG00000176444
587,0,0,ENSG00000105221
588,0,0,ENSG00000105613
589,0,1,ENSG00000105810
590,0,0,ENSG00000197122
591,0,1,ENSG00000107779
592,0,0,ENSG00000108443
593,0,0,ENSG00000108946
594,0,0,ENSG00000110931
595,0,0,ENSG00000112062
596,0,1,ENSG00000112739
597,0,1,ENSG00000113712
598,0,0,ENSG00000114302
599,0,1,ENSG00000117676
600,0,0,ENSG00000118046
601,0,1,ENSG00000120539
602,0,1,ENSG00000122966
603,1,1,ENSG00000123374
604,0,1,ENSG00000124784
605,0,0,ENSG00000125651
606,0,0,ENSG00000125834
607,0,0,ENSG00000126934
608,0,1,ENSG00000127564
609,0,0,ENSG00000128829
610,0,0,ENSG00000130175
611,0,0,ENSG00000130669
612,0,0,ENSG00000132356
613,0,1,ENSG00000134058
614,0,0,ENSG00000134318
615,0,0,ENSG00000135250
616,0,0,ENSG00000135341
617,1,1,ENSG00000135446
618,0,0,ENSG00000135503
619,0,1,ENSG00000136807
620,0,0,ENSG00000137193
621,0,0,ENSG00000137601
622,0,0,ENSG00000139908
623,0,0,ENSG00000140992
624,0,0,ENSG00000141551
625,0,0,ENSG00000142208
626,1,1,ENSG00000142731
627,0,1,ENSG00000146872
628,0,1,ENSG00000147133
629,0,0,ENSG00000148660
630,0,0,ENSG00000149269
631,0,0,ENSG00000149311
632,1,1,ENSG00000149554
633,1,1,ENSG00000156970
634,0,1,ENSG00000157106
635,0,0,ENSG00000160584
636,0,0,ENSG00000162302
637,0,0,ENSG00000162526
638,0,0,ENSG00000163349
639,0,0,ENSG00000163558
640,1,0,ENSG00000165304
641,0,0,ENSG00000166333
642,1,1,ENSG00000166483
643,1,1,ENSG00000166851
644,0,0,ENSG00000167258
645,0,0,ENSG00000168067
646,0,0,ENSG00000169032
647,1,0,ENSG00000169679
648,0,0,ENSG00000170145
649,1,1,ENSG00000170312
650,0,0,ENSG00000172071
651,0,1,ENSG00000172315
652,0,0,ENSG00000172939
653,0,0,ENSG00000173327
654,0,1,ENSG00000175054
655,0,0,ENSG00000178093
656,0,1,ENSG00000178950
657,1,1,ENSG00000178999
658,0,0,ENSG00000180370
659,0,0,ENSG00000181409
660,0,0,ENSG00000185324
661,0,0,ENSG00000186716
662,0,0,ENSG00000196455
663,0,0,ENSG00000198586
664,0,0,ENSG00000198648
665,0,0,ENSG00000204217
666,0,1,ENSG00000204435
667,0,0,ENSG00000162882
668,0,1,ENSG00000142657
669,0,0,ENSG00000187630
670,0,1,ENSG00000004455
671,0,1,ENSG00000085231
672,0,0,ENSG00000106992
673,1,0,ENSG00000162433
674,0,0,ENSG00000273841
675,0,1,ENSG00000241258
676,0,1,ENSG00000035687
677,0,0,ENSG00000065989
678,0,0,ENSG00000113448
679,0,0,ENSG00000137496
680,0,0,ENSG00000185527
681,0,0,ENSG00000205268
682,0,0,ENSG00000088766
683,0,1,ENSG00000087157
684,0,0,ENSG00000084090
685,0,0,ENSG00000073060
686,0,0,ENSG00000129353
687,0,1,ENSG00000130164
688,0,0,ENSG00000162408
689,1,0,ENSG00000088305 and ENSG00000130816
690,0,0,ENSG00000148459
691,0,0,ENSG00000164494
692,0,1,ENSG00000066926
693,0,1,ENSG00000239900
694,0,0,ENSG00000139433
695,0,1,ENSG00000153574
696,0,0,ENSG00000169710
697,0,0,ENSG00000110090
698,0,0,ENSG00000178700
699,0,0,ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445
700,0,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
701,0,0,ENSG00000100714
702,0,0,ENSG00000059573
703,0,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
704,1,1,ENSG00000113161
705,0,0,ENSG00000153574
706,0,0,ENSG00000162066
707,0,0,ENSG00000117308
708,0,0,ENSG00000104522
709,0,0,ENSG00000176974
710,1,1,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
711,0,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
712,0,0,ENSG00000156110
713,0,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
714,0,0,ENSG00000117143
715,0,0,ENSG00000113504
716,0,0,ENSG00000116984
717,0,0,ENSG00000001630
718,0,0,ENSG00000083807
719,0,0,ENSG00000103064
720,0,0,ENSG00000068366
721,0,1,ENSG00000131473
722,0,0,ENSG00000131979
723,0,0,ENSG00000155380
724,0,1,ENSG00000068903
725,0,0,ENSG00000130164
726,0,0,ENSG00000196517
727,0,0,ENSG00000074800
728,0,0,ENSG00000099797
729,1,1,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
730,0,0,ENSG00000125166
731,0,1,ENSG00000055609 and ENSG00000272333
732,0,0,ENSG00000083123
733,0,0,ENSG00000064763
734,1,1,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
735,0,0,ENSG00000103257
736,0,0,ENSG00000151348 and ENSG00000182197
737,0,0,ENSG00000135069
738,0,0,ENSG00000136877
739,0,0,ENSG00000157326
740,0,0,ENSG00000171903
741,0,0,ENSG00000110958
742,0,0,ENSG00000134824
743,0,0,ENSG00000100075
744,0,0,ENSG00000128039
745,0,0,ENSG00000167130
746,0,0,ENSG00000040933
747,0,0,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386
748,0,0,ENSG00000121897
749,0,0,ENSG00000173085
750,0,1,ENSG00000000419 and ENSG00000136908 and ENSG00000179085
751,0,0,ENSG00000119723
752,0,0,ENSG00000117592
753,0,0,ENSG00000093010
754,0,0,ENSG00000178802
755,0,1,ENSG00000162368
756,1,0,ENSG00000176890
757,0,0,ENSG00000125877
758,0,0,ENSG00000167900
759,1,0,ENSG00000168393
760,0,0,ENSG00000035687
761,0,0,ENSG00000116096
762,0,0,ENSG00000106348
763,0,0,ENSG00000178922
764,0,0,ENSG00000065911
765,0,1,ENSG00000142657
766,0,0,ENSG00000139531
767,0,0,ENSG00000084774
768,0,1,ENSG00000143774
769,0,0,ENSG00000160282
770,0,0,ENSG00000100092
771,0,0,ENSG00000116649
772,0,0,ENSG00000146701
773,0,1,ENSG00000173599
774,0,0,ENSG00000196511
775,0,0,ENSG00000132196
776,0,0,ENSG00000068383
777,0,0,ENSG00000101986
778,0,0,ENSG00000117528
779,0,0,ENSG00000184470
780,0,0,ENSG00000164638
781,0,0,ENSG00000108784
782,0,0,ENSG00000174669
783,0,1,ENSG00000120158
784,0,1,ENSG00000105220
785,0,0,ENSG00000100605
786,0,1,ENSG00000005022
787,1,1,ENSG00000128951
788,0,0,ENSG00000170385
789,0,0,ENSG00000197375
790,0,1,ENSG00000072506
791,0,0,ENSG00000147454
792,0,0,ENSG00000052802
793,0,0,ENSG00000116704
794,0,0,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858
795,0,0,ENSG00000101444
796,0,0,ENSG00000134294
797,0,1,ENSG00000170445
798,0,0,ENSG00000125454
799,0,0,ENSG00000163541 and ENSG00000172340
800,0,0,ENSG00000178537
801,1,1,ENSG00000166986
802,0,0,ENSG00000105835
803,0,0,ENSG00000183048
804,0,0,ENSG00000101187
805,0,0,ENSG00000131238
806,0,0,ENSG00000132570
807,0,0,ENSG00000095380
808,0,0,ENSG00000132423
809,0,0,ENSG00000176387
