,preds,label,genes
287,0,1,ENSG00000127804
288,0,0,ENSG00000130305
289,0,0,ENSG00000132600
290,0,1,ENSG00000137574
291,0,0,ENSG00000137760
292,0,0,ENSG00000138382
293,0,0,ENSG00000142453
294,0,0,ENSG00000145331
295,0,0,ENSG00000145388
296,0,1,ENSG00000146834
297,0,0,ENSG00000156239
298,0,0,ENSG00000160310
299,0,1,ENSG00000162851
300,0,0,ENSG00000165644
301,0,0,ENSG00000165792
302,0,0,ENSG00000168806
303,0,1,ENSG00000169519
304,0,0,ENSG00000170439
305,0,0,ENSG00000171861
306,0,0,ENSG00000174173
307,0,1,ENSG00000180917
308,0,0,ENSG00000181038
309,0,1,ENSG00000185432
310,0,0,ENSG00000186666
311,0,0,ENSG00000203791
312,0,1,ENSG00000205629
313,0,0,ENSG00000214756
314,0,0,ENSG00000278619
315,0,0,ENSG00000013375
316,0,0,ENSG00000109107
317,0,1,ENSG00000149925
318,0,1,ENSG00000090857
319,0,0,ENSG00000004455
320,0,1,ENSG00000085231
321,0,0,ENSG00000106992
322,1,1,ENSG00000162433
323,0,0,ENSG00000273841
324,0,0,ENSG00000109814
325,0,0,ENSG00000023330
326,0,1,ENSG00000178773
327,0,0,ENSG00000099904
328,0,1,ENSG00000102030
329,0,0,ENSG00000102312
330,0,1,ENSG00000106636
331,0,0,ENSG00000110583
332,0,1,ENSG00000121579
333,0,0,ENSG00000123684
334,0,1,ENSG00000135372
335,0,0,ENSG00000144182
336,0,0,ENSG00000156599
337,0,0,ENSG00000171320
338,0,1,ENSG00000173418
339,0,0,ENSG00000174165
340,0,0,ENSG00000180776
341,0,0,ENSG00000188818
342,0,0,ENSG00000204160
343,0,1,ENSG00000068120
344,0,0,ENSG00000102967
345,1,1,ENSG00000113456 and ENSG00000172613
346,0,1,ENSG00000163684
347,0,0,ENSG00000173614
348,0,0,ENSG00000159131
349,0,0,ENSG00000174669
350,0,0,ENSG00000130208
351,0,0,ENSG00000067057
352,0,0,ENSG00000141959
353,1,1,ENSG00000099194
354,0,0,ENSG00000103707
355,0,0,ENSG00000105835
356,0,1,ENSG00000204394
357,0,0,ENSG00000129353
358,0,0,ENSG00000143036
359,0,0,ENSG00000114268
360,0,0,ENSG00000135002
361,0,0,ENSG00000079459
362,0,1,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
363,0,0,ENSG00000169710
364,1,1,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
365,0,0,ENSG00000110090
366,0,1,ENSG00000113161
367,0,0,ENSG00000178700
368,0,0,ENSG00000100714
369,0,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
370,0,0,ENSG00000059573
371,0,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
372,0,0,ENSG00000162066
373,0,0,ENSG00000176974
374,0,0,ENSG00000104522
375,0,0,ENSG00000153574
376,0,0,ENSG00000117308
377,0,0,ENSG00000156110
378,0,1,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
379,0,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
380,0,1,ENSG00000117143
381,0,0,ENSG00000132155 and ENSG00000157764
382,0,0,ENSG00000001630
383,0,0,ENSG00000125454
384,0,1,ENSG00000068366
385,0,0,ENSG00000083807
386,0,0,ENSG00000103064
387,0,1,ENSG00000131473
388,0,0,ENSG00000131979
389,0,1,ENSG00000155380
390,0,1,ENSG00000110619
391,0,0,ENSG00000068903
392,0,1,ENSG00000074800
393,0,1,ENSG00000103257
394,0,0,ENSG00000149084
395,0,0,ENSG00000099797
396,1,1,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
397,0,0,ENSG00000125166
398,0,0,ENSG00000055609 and ENSG00000272333
399,0,0,ENSG00000196517
400,0,0,ENSG00000064763
401,0,0,ENSG00000135069
402,0,0,ENSG00000150540
403,0,0,ENSG00000065989
404,0,0,ENSG00000110958
405,0,0,ENSG00000157326
406,0,0,ENSG00000012779
407,0,0,ENSG00000128039
408,0,0,ENSG00000100075
409,0,0,ENSG00000167130
410,0,0,ENSG00000134824
411,0,0,ENSG00000121897
412,0,0,ENSG00000000419 and ENSG00000136908 and ENSG00000179085
413,0,0,ENSG00000040933
414,0,0,ENSG00000136877
415,0,1,ENSG00000173085
416,0,0,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386
417,0,0,ENSG00000103174
418,0,0,ENSG00000111716
419,0,0,ENSG00000093010
420,0,0,ENSG00000178802
421,0,1,ENSG00000162368
422,1,1,ENSG00000176890
423,0,0,ENSG00000125877
424,0,0,ENSG00000167900
425,1,1,ENSG00000168393
426,0,0,ENSG00000035687
427,0,0,ENSG00000106348
428,0,0,ENSG00000178922
429,0,0,ENSG00000065911
430,0,0,ENSG00000116096
431,0,1,ENSG00000142657
432,0,0,ENSG00000139531
433,0,0,ENSG00000082212
434,0,0,ENSG00000084774
435,0,1,ENSG00000143774
436,0,0,ENSG00000100092
437,0,0,ENSG00000116649
438,0,0,ENSG00000146701
439,0,0,ENSG00000173599
440,0,0,ENSG00000196511
441,0,0,ENSG00000088002
442,0,0,ENSG00000068383
443,0,0,ENSG00000083123 and ENSG00000142046 and ENSG00000248098
444,0,0,ENSG00000177542
445,0,0,ENSG00000184470
446,0,0,ENSG00000101986
447,0,0,ENSG00000164638
448,0,1,ENSG00000108784
449,0,1,ENSG00000120158
450,0,0,ENSG00000100605
451,0,1,ENSG00000005022
452,0,0,ENSG00000197375
453,0,1,ENSG00000072506
454,1,1,ENSG00000128951
455,0,0,ENSG00000083123
456,0,0,ENSG00000147454
457,0,0,ENSG00000052802
458,0,0,ENSG00000116704
459,0,0,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858
460,0,0,ENSG00000119723
461,0,0,ENSG00000134294
462,0,0,ENSG00000005381
463,0,0,ENSG00000117592
464,0,0,ENSG00000163541 and ENSG00000172340
465,1,1,ENSG00000166986
466,0,0,ENSG00000183048
467,0,0,ENSG00000131238
468,0,0,ENSG00000101187
469,0,0,ENSG00000095380
470,0,0,ENSG00000132570
471,0,1,ENSG00000095059
472,0,0,ENSG00000008513
473,0,0,ENSG00000132423
474,0,0,ENSG00000105835
475,0,0,ENSG00000023697
476,0,1,ENSG00000105953
477,0,0,ENSG00000105655
478,0,0,ENSG00000173614
479,0,0,ENSG00000172890
480,0,1,ENSG00000101901
481,0,0,ENSG00000160211
482,0,1,ENSG00000117682
483,0,0,ENSG00000135437
484,1,1,ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848
485,1,1,ENSG00000228716
486,0,0,ENSG00000164039
487,0,0,ENSG00000205923
488,0,1,ENSG00000177646
489,0,0,ENSG00000197355
490,0,0,ENSG00000101109 and ENSG00000104375
491,0,0,ENSG00000149809
492,0,0,ENSG00000140284
493,0,0,ENSG00000157184
494,0,0,ENSG00000278540
495,0,0,ENSG00000167969
496,0,0,ENSG00000055609 and ENSG00000167548
497,0,0,ENSG00000130313
498,0,0,ENSG00000171862
499,0,0,ENSG00000117411
500,0,0,ENSG00000148334
501,0,0,ENSG00000008300
502,0,0,ENSG00000182858
503,0,0,ENSG00000141526
504,0,1,ENSG00000146066
505,0,0,ENSG00000141504
506,0,0,ENSG00000103024
507,0,0,ENSG00000178035
508,0,0,ENSG00000117450
509,0,0,ENSG00000162813
510,0,0,ENSG00000147224
511,0,0,ENSG00000099377
512,0,0,ENSG00000111684
513,0,0,ENSG00000066322
514,0,0,ENSG00000132376
515,0,1,ENSG00000143398
516,0,0,ENSG00000105281
517,0,0,ENSG00000111371
518,0,0,ENSG00000239672
519,0,0,ENSG00000134333
520,0,1,ENSG00000103257 and ENSG00000168003
521,0,1,ENSG00000161533
522,0,0,ENSG00000131471
523,0,0,ENSG00000091140
524,0,1,ENSG00000155287
525,0,0,ENSG00000197119
526,0,1,ENSG00000136143 and ENSG00000163541
527,0,0,ENSG00000221988
528,0,0,ENSG00000166228
529,0,0,ENSG00000170340
530,0,0,ENSG00000156515
531,0,0,ENSG00000198380
532,0,1,ENSG00000172339
533,0,1,ENSG00000163931
534,0,1,ENSG00000123983
535,0,0,ENSG00000178537
536,0,0,ENSG00000139631
537,0,0,ENSG00000005483
538,0,0,ENSG00000197601
539,0,0,ENSG00000084207
540,0,0,ENSG00000084754
541,0,0,ENSG00000158470
542,0,0,ENSG00000164294
543,0,0,ENSG00000151116
544,0,0,ENSG00000163738
545,1,1,ENSG00000198431
546,1,1,ENSG00000168906
547,0,1,ENSG00000243678
548,0,0,ENSG00000131480
549,0,0,ENSG00000174684
550,0,0,ENSG00000122643
551,0,0,ENSG00000159399
552,0,0,ENSG00000197444
553,0,0,ENSG00000143149
554,0,0,ENSG00000159322
555,0,0,ENSG00000070770 and ENSG00000101266
556,0,0,ENSG00000096717
557,0,1,ENSG00000099381
558,0,0,ENSG00000158850
559,0,0,ENSG00000132196
560,0,1,ENSG00000167468
561,0,0,ENSG00000126432
562,0,0,ENSG00000171302
563,0,0,ENSG00000130821
564,0,0,ENSG00000167123
565,0,0,ENSG00000198162
566,0,0,ENSG00000131067
567,0,0,ENSG00000124523
568,0,0,ENSG00000206527
569,0,0,ENSG00000125458
570,0,0,ENSG00000121039
571,0,0,ENSG00000184227
572,0,0,ENSG00000176383
573,0,0,ENSG00000123739
574,0,0,ENSG00000124596
575,0,0,ENSG00000168679
576,0,0,ENSG00000104885
577,0,0,ENSG00000172113
578,0,0,ENSG00000165672
579,0,0,ENSG00000197894
580,0,0,ENSG00000141698
581,0,0,ENSG00000187630
582,0,0,ENSG00000170190
583,0,0,ENSG00000106462
584,0,0,ENSG00000113448
585,0,0,ENSG00000164889
586,0,0,ENSG00000179913
587,0,0,ENSG00000127884
588,0,0,ENSG00000133315
589,0,0,ENSG00000134202
590,0,0,ENSG00000167815
591,1,1,ENSG00000139514
592,0,0,ENSG00000138031
593,0,0,ENSG00000109685
594,0,0,ENSG00000130304
595,0,0,ENSG00000159692
596,0,1,ENSG00000185825
597,0,0,ENSG00000110066
598,0,1,ENSG00000133835
599,0,0,ENSG00000038382
600,0,0,ENSG00000116539
601,0,0,ENSG00000168765
602,0,0,ENSG00000143387
603,0,0,ENSG00000157045
604,0,0,ENSG00000118058
605,0,0,ENSG00000159899
606,0,1,ENSG00000058729
607,0,0,ENSG00000137496
608,0,0,ENSG00000060237
609,0,0,ENSG00000187531
610,0,0,ENSG00000136169
611,0,0,ENSG00000139718
612,0,0,ENSG00000143554
613,0,0,ENSG00000176387
614,0,0,ENSG00000143379
615,0,0,ENSG00000213366
616,0,0,ENSG00000174080
617,0,0,ENSG00000067900
618,0,0,ENSG00000167107
619,0,0,ENSG00000187134
620,0,0,ENSG00000165671
621,0,0,ENSG00000181090
622,0,0,ENSG00000181555
623,0,0,ENSG00000072518
624,0,1,ENSG00000183955
625,0,1,ENSG00000204371
626,0,0,ENSG00000205268
627,0,1,ENSG00000086015
628,1,1,ENSG00000087586
629,0,0,ENSG00000089022
630,0,0,ENSG00000096063
631,1,1,ENSG00000097046
632,0,0,ENSG00000100749
633,0,0,ENSG00000105221
634,0,0,ENSG00000105613
635,0,0,ENSG00000108443
636,0,0,ENSG00000108946
637,0,1,ENSG00000112739
638,0,0,ENSG00000113712
639,0,0,ENSG00000114302
640,0,0,ENSG00000117676
641,0,0,ENSG00000118515
642,0,1,ENSG00000120539
643,0,0,ENSG00000122966
644,0,1,ENSG00000124784
645,0,1,ENSG00000125651
646,0,1,ENSG00000125834
647,0,0,ENSG00000126562
648,0,1,ENSG00000127564
649,0,0,ENSG00000128829
650,0,0,ENSG00000130175
651,0,0,ENSG00000130669
652,0,0,ENSG00000134318
653,0,0,ENSG00000135250
654,0,0,ENSG00000137193
655,0,0,ENSG00000137601
656,0,0,ENSG00000139908
657,0,1,ENSG00000140992
658,0,0,ENSG00000141551
659,0,0,ENSG00000142208
660,0,0,ENSG00000146872
661,0,0,ENSG00000147133
662,0,0,ENSG00000149269
663,0,0,ENSG00000149311
664,1,1,ENSG00000149554
665,1,1,ENSG00000156970
666,0,1,ENSG00000157106
667,0,0,ENSG00000160584
668,0,0,ENSG00000162302
669,0,0,ENSG00000163349
670,1,0,ENSG00000165304
671,0,0,ENSG00000166333
672,1,1,ENSG00000166483
673,0,0,ENSG00000168067
674,1,1,ENSG00000169679
675,0,0,ENSG00000170145
676,0,0,ENSG00000171219
677,0,0,ENSG00000172071
678,0,1,ENSG00000172315
679,0,0,ENSG00000172939
680,0,1,ENSG00000175054
681,0,1,ENSG00000178950
682,1,1,ENSG00000178999
683,0,0,ENSG00000180370
684,0,0,ENSG00000186716
685,0,0,ENSG00000196455
686,0,0,ENSG00000198586
687,0,0,ENSG00000198648
688,0,0,ENSG00000113273
689,0,0,ENSG00000176393
690,0,0,ENSG00000196502
691,0,0,ENSG00000162688
692,0,0,ENSG00000100522
693,0,0,ENSG00000143811
694,0,0,ENSG00000124767
695,0,0,ENSG00000091483
696,0,0,ENSG00000070669
697,0,0,ENSG00000092621
698,1,1,ENSG00000100462 and ENSG00000126457
699,0,1,ENSG00000029639
700,0,0,ENSG00000066651
701,0,1,ENSG00000071462
702,0,0,ENSG00000100483
703,0,0,ENSG00000101247
704,1,1,ENSG00000105202
705,0,1,ENSG00000108592
706,0,0,ENSG00000110871
707,0,1,ENSG00000111641
708,0,1,ENSG00000117481
709,0,1,ENSG00000122687
710,0,0,ENSG00000123427
711,0,1,ENSG00000127804
712,0,0,ENSG00000130305
713,0,0,ENSG00000132600
714,0,1,ENSG00000137574
715,0,0,ENSG00000137760
716,0,0,ENSG00000138382
717,0,1,ENSG00000142453
718,0,0,ENSG00000145331
719,0,1,ENSG00000145388
720,0,1,ENSG00000146834
721,0,1,ENSG00000156239
722,0,0,ENSG00000160310
723,0,1,ENSG00000162851
724,0,0,ENSG00000165644
725,0,1,ENSG00000165792
726,0,0,ENSG00000168806
727,0,0,ENSG00000169519
728,0,0,ENSG00000170439
729,0,0,ENSG00000171861
730,0,1,ENSG00000174173
731,0,0,ENSG00000180917
732,0,0,ENSG00000181038
733,0,0,ENSG00000186666
734,0,0,ENSG00000203791
735,0,1,ENSG00000205629
736,0,0,ENSG00000214756
737,0,0,ENSG00000278619
738,0,0,ENSG00000013375
739,0,1,ENSG00000004455
740,0,1,ENSG00000085231
741,0,0,ENSG00000106992
742,1,0,ENSG00000162433
743,0,0,ENSG00000273841
744,0,0,ENSG00000109814
745,1,1,ENSG00000067225
746,0,0,ENSG00000023330
747,0,1,ENSG00000178773
748,0,1,ENSG00000068120
749,0,1,ENSG00000099904
750,0,1,ENSG00000102030
751,0,0,ENSG00000102312
752,0,1,ENSG00000106636
753,0,0,ENSG00000110583
754,0,1,ENSG00000121579
755,0,0,ENSG00000123684
756,0,1,ENSG00000135372
757,0,0,ENSG00000144182
758,0,0,ENSG00000156599
759,0,0,ENSG00000171320
760,0,1,ENSG00000173418
761,0,0,ENSG00000174165
762,0,0,ENSG00000180776
763,0,0,ENSG00000188818
764,0,0,ENSG00000204160
765,0,0,ENSG00000102967
766,1,1,ENSG00000113456 and ENSG00000172613
767,0,0,ENSG00000033867
768,0,0,ENSG00000159131
769,0,0,ENSG00000174669
770,0,1,ENSG00000163684
771,0,0,ENSG00000130208
772,0,0,ENSG00000109107
773,1,1,ENSG00000149925
774,0,0,ENSG00000067057
775,0,0,ENSG00000141959
776,1,1,ENSG00000099194
777,0,0,ENSG00000117480
778,0,0,ENSG00000103707
779,0,1,ENSG00000117528
780,0,1,ENSG00000134255
781,0,0,ENSG00000131389
782,0,1,ENSG00000172053
783,0,0,ENSG00000198743
784,0,1,ENSG00000204394
785,0,0,ENSG00000138363
786,0,0,ENSG00000129353
787,0,1,ENSG00000143036
788,0,0,ENSG00000114268
789,0,0,ENSG00000135002
790,0,0,ENSG00000079459
791,0,1,ENSG00000169710
792,0,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
793,0,0,ENSG00000117143
794,0,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
795,0,0,ENSG00000001630
796,0,0,ENSG00000083807
797,0,0,ENSG00000117308
798,0,0,ENSG00000103064
799,0,1,ENSG00000131473
800,0,0,ENSG00000155380
801,0,0,ENSG00000068903
802,0,0,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
803,1,0,ENSG00000088305 and ENSG00000130816
804,0,0,ENSG00000130164
805,0,1,ENSG00000074800
806,0,0,ENSG00000103257
807,0,0,ENSG00000099797
808,1,1,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
809,0,0,ENSG00000055609 and ENSG00000272333
810,0,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
811,0,0,ENSG00000110090
812,0,0,ENSG00000196517
813,0,0,ENSG00000125166
814,0,0,ENSG00000068366
815,0,1,ENSG00000064763
816,1,1,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
817,0,0,ENSG00000143149
818,0,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
819,0,0,ENSG00000135069
820,0,0,ENSG00000103257 and ENSG00000168003
821,0,0,ENSG00000150540
822,0,0,ENSG00000176974
823,0,1,ENSG00000136877
824,0,0,ENSG00000151348 and ENSG00000182197
825,0,0,ENSG00000059573
826,0,0,ENSG00000092068 and ENSG00000168003
827,0,0,ENSG00000162066
828,0,0,ENSG00000153574
829,0,0,ENSG00000157326
830,0,0,ENSG00000110958
831,0,0,ENSG00000100075
832,0,0,ENSG00000134824
833,0,0,ENSG00000167130
834,0,0,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386
835,0,0,ENSG00000121897
836,0,0,ENSG00000128039
837,0,1,ENSG00000173085
838,0,0,ENSG00000040933
839,0,0,ENSG00000103174
840,0,0,ENSG00000117592
841,0,0,ENSG00000093010
842,1,1,ENSG00000176890
843,0,0,ENSG00000125877
844,0,0,ENSG00000167900
845,1,1,ENSG00000168393
846,0,1,ENSG00000035687
847,0,1,ENSG00000178700
848,0,0,ENSG00000106348
849,0,0,ENSG00000178922
