,preds,label,genes
353,0,0,ENSG00000197601
354,1,0,ENSG00000139514
355,0,0,ENSG00000136381
356,0,0,ENSG00000117411
357,0,0,ENSG00000143811
358,0,0,ENSG00000197119
359,0,0,ENSG00000176393
360,0,0,ENSG00000134333
361,0,1,ENSG00000172339
362,0,0,ENSG00000174684
363,0,0,ENSG00000138018
364,0,1,ENSG00000244486
365,0,0,ENSG00000148334
366,0,0,ENSG00000147224
367,0,0,ENSG00000121851 and ENSG00000090060
368,0,0,ENSG00000054267
369,0,0,ENSG00000136143 and ENSG00000163541
370,0,0,ENSG00000197355
371,0,0,ENSG00000285269
372,1,1,ENSG00000093000
373,0,1,ENSG00000178035
374,0,1,ENSG00000123983
375,1,1,ENSG00000104695 and ENSG00000105568 and ENSG00000221914
376,0,0,ENSG00000005483
377,0,0,ENSG00000084754
378,0,0,ENSG00000084207
379,0,0,ENSG00000155252
380,0,0,ENSG00000178773
381,0,1,ENSG00000149541
382,0,0,ENSG00000197444
383,0,0,ENSG00000118402
384,0,0,ENSG00000164294
385,0,1,ENSG00000143418
386,0,0,ENSG00000168710
387,0,1,ENSG00000071553
388,0,0,ENSG00000105647
389,0,0,ENSG00000159399
390,0,1,ENSG00000198814
391,0,0,ENSG00000124006
392,0,0,ENSG00000077044
393,0,0,ENSG00000143933
394,0,0,ENSG00000166411
395,0,1,ENSG00000168003
396,0,0,ENSG00000131238
397,0,0,ENSG00000136699
398,0,0,ENSG00000115884
399,0,0,ENSG00000243678
400,1,1,ENSG00000149925
401,1,1,ENSG00000014138 and ENSG00000101868
402,0,1,ENSG00000165060
403,0,1,ENSG00000163931
404,1,1,ENSG00000198431
405,0,1,ENSG00000105254
406,0,1,ENSG00000117682
407,1,1,ENSG00000168906
408,0,0,ENSG00000139631
409,0,1,ENSG00000143252
410,0,0,ENSG00000122643
411,0,0,ENSG00000095319
412,0,0,ENSG00000131067
413,0,0,ENSG00000198162
414,0,0,ENSG00000011485
415,0,1,ENSG00000099381
416,0,1,ENSG00000241973
417,0,1,ENSG00000167468
418,0,0,ENSG00000096717
419,0,1,ENSG00000072310
420,0,0,ENSG00000105851
421,0,0,ENSG00000070770 and ENSG00000101266
422,1,1,ENSG00000014138 and ENSG00000062822 and ENSG00000077514 and ENSG00000100479 and ENSG00000101868 and ENSG00000106628 and ENSG00000115350 and ENSG00000148229 and ENSG00000175482 and ENSG00000177084
423,0,1,ENSG00000160226
424,0,0,ENSG00000126432
425,0,1,ENSG00000158850
426,0,0,ENSG00000167123
427,0,0,ENSG00000121039
428,0,1,ENSG00000120942
429,0,1,ENSG00000102900
430,0,0,ENSG00000184227
431,0,1,ENSG00000172531
432,0,0,ENSG00000124523
433,0,0,ENSG00000132964 and ENSG00000155111
434,0,1,ENSG00000009413
435,0,1,ENSG00000255072
436,0,1,ENSG00000183665
437,0,1,ENSG00000108559
438,0,1,ENSG00000060069
439,0,0,ENSG00000104885
440,0,0,ENSG00000123739
441,0,0,ENSG00000186298
442,0,0,ENSG00000111077
443,0,0,ENSG00000124596
444,0,0,ENSG00000099904
445,0,1,ENSG00000117410
446,0,1,ENSG00000132155 and ENSG00000157764
447,0,0,ENSG00000172113
448,0,0,ENSG00000123684
449,0,0,ENSG00000141012
450,0,0,ENSG00000051341
451,0,0,ENSG00000165672
452,0,0,ENSG00000168000
453,0,0,ENSG00000162496
454,0,0,ENSG00000141698
455,0,1,ENSG00000113569
456,0,0,ENSG00000170190
457,0,1,ENSG00000076201
458,0,0,ENSG00000109685
459,0,0,ENSG00000106462
460,0,1,ENSG00000213639
461,0,0,ENSG00000127884
462,0,1,ENSG00000159593
463,0,0,ENSG00000164889
464,0,0,ENSG00000181045
465,1,1,ENSG00000149016 and ENSG00000005075 and ENSG00000013503 and ENSG00000047315 and ENSG00000058600 and ENSG00000066379 and ENSG00000068654 and ENSG00000099817 and ENSG00000099821 and ENSG00000100142 and ENSG00000100413 and ENSG00000102978 and ENSG00000105258 and ENSG00000107951 and ENSG00000125630 and ENSG00000132664 and ENSG00000137054 and ENSG00000144231 and ENSG00000147669 and ENSG00000148606 and ENSG00000161980 and ENSG00000163882 and ENSG00000168002 and ENSG00000168495 and ENSG00000171453 and ENSG00000177700 and ENSG00000181222 and ENSG00000186141 and ENSG00000186184
466,0,0,ENSG00000120992
467,1,1,ENSG00000124789
468,0,0,ENSG00000110066
469,0,0,ENSG00000112367
470,0,0,ENSG00000133315
471,0,1,ENSG00000102030
472,0,1,ENSG00000108468
473,0,1,ENSG00000159720
474,0,1,ENSG00000171608
475,0,0,ENSG00000221988
476,0,0,ENSG00000138031
477,0,1,ENSG00000167815
478,0,1,ENSG00000126883
479,0,1,ENSG00000185825
480,0,0,ENSG00000116539
481,0,0,ENSG00000159692
482,0,0,ENSG00000102312
483,0,0,ENSG00000185344
484,1,1,ENSG00000111445
485,0,0,ENSG00000135241
486,0,0,ENSG00000081721
487,0,0,ENSG00000118058
488,0,0,ENSG00000133835
489,0,0,ENSG00000134202
490,0,1,ENSG00000185883
491,0,0,ENSG00000166747
492,0,0,ENSG00000146648
493,0,0,ENSG00000136243
494,0,0,ENSG00000126821
495,0,1,ENSG00000138750
496,0,0,ENSG00000196950
497,0,0,ENSG00000084112
498,0,0,ENSG00000136169
499,0,0,ENSG00000137770
500,0,0,ENSG00000167733
501,0,0,ENSG00000157045
502,0,0,ENSG00000159899
503,0,0,ENSG00000139496
504,0,0,ENSG00000139718
505,0,0,ENSG00000034152
506,0,1,ENSG00000106636
507,0,1,ENSG00000143379
508,0,0,ENSG00000139505
509,0,0,ENSG00000187531
510,0,1,ENSG00000132382
511,0,0,ENSG00000153201
512,0,0,ENSG00000168765
513,0,0,ENSG00000110583
514,0,0,ENSG00000172543
515,0,0,ENSG00000171320
516,0,1,ENSG00000140521
517,1,1,ENSG00000155561
518,0,0,ENSG00000174080
519,0,1,ENSG00000163002
520,0,1,ENSG00000121579
521,0,0,ENSG00000134910
522,0,0,ENSG00000108861
523,1,0,ENSG00000101224
524,0,0,ENSG00000165671
525,0,0,ENSG00000167107
526,0,1,ENSG00000256525
527,0,1,ENSG00000213024
528,0,1,ENSG00000110536
529,0,0,ENSG00000181090
530,0,0,ENSG00000213366
531,0,1,ENSG00000181555
532,0,1,ENSG00000165688
533,0,1,ENSG00000147162
534,0,0,ENSG00000112679
535,0,1,ENSG00000183955
536,0,1,ENSG00000135372
537,0,0,ENSG00000115241
538,0,0,ENSG00000119414
539,0,1,ENSG00000204371
540,0,1,ENSG00000038382
541,0,1,ENSG00000211456
542,0,0,ENSG00000120129
543,0,0,ENSG00000112245
544,0,0,ENSG00000076984
545,0,0,ENSG00000144182
546,0,0,ENSG00000077782
547,0,1,ENSG00000122484
548,0,1,ENSG00000058729
549,0,0,ENSG00000163527
550,0,0,ENSG00000092445
551,0,0,ENSG00000156599
552,0,0,ENSG00000096968
553,0,0,ENSG00000060237
554,0,0,ENSG00000097007
555,0,1,ENSG00000065243
556,0,0,ENSG00000103653
557,0,0,ENSG00000065883
558,0,0,ENSG00000067900
559,0,0,ENSG00000141298
560,0,1,ENSG00000173418
561,0,0,ENSG00000105976
562,0,0,ENSG00000174165
563,0,0,ENSG00000069956
564,0,0,ENSG00000144579
565,0,1,ENSG00000149923
566,1,1,ENSG00000112742
567,0,0,ENSG00000180776
568,0,0,ENSG00000113721
569,0,1,ENSG00000072518
570,0,1,ENSG00000160075
571,0,0,ENSG00000188818
572,0,0,ENSG00000204160
573,0,0,ENSG00000134853
574,0,0,ENSG00000170836
575,0,0,ENSG00000140443
576,0,0,ENSG00000175215
577,0,0,ENSG00000086015
578,0,1,ENSG00000184203
579,1,0,ENSG00000164045
580,1,1,ENSG00000087586
581,0,0,ENSG00000089022
582,0,0,ENSG00000096063
583,1,0,ENSG00000179295
584,1,1,ENSG00000097046
585,0,0,ENSG00000184007
586,0,0,ENSG00000157540
587,0,0,ENSG00000162434
588,0,0,ENSG00000100030
589,0,1,ENSG00000100749
590,0,1,ENSG00000196396
591,0,0,ENSG00000101266
592,0,0,ENSG00000167601
593,0,1,ENSG00000169398
594,0,1,ENSG00000104375
595,0,1,ENSG00000176444
596,0,0,ENSG00000105221
597,0,0,ENSG00000105613
598,0,1,ENSG00000105810
599,0,0,ENSG00000197122
600,0,1,ENSG00000107779
601,0,0,ENSG00000108443
602,0,0,ENSG00000108946
603,0,0,ENSG00000110931
604,0,0,ENSG00000112062
605,0,1,ENSG00000112739
606,0,1,ENSG00000113712
607,0,0,ENSG00000114302
608,0,0,ENSG00000117676
609,0,0,ENSG00000118046
610,0,0,ENSG00000118515
611,0,1,ENSG00000120539
612,0,1,ENSG00000121989
613,0,0,ENSG00000122966
614,1,0,ENSG00000123374
615,0,1,ENSG00000124784
616,0,0,ENSG00000125651
617,0,0,ENSG00000125834
618,0,0,ENSG00000126562
619,0,0,ENSG00000126934
620,0,1,ENSG00000127564
621,0,1,ENSG00000128829
622,0,0,ENSG00000130175
623,0,0,ENSG00000130669
624,0,0,ENSG00000132356
625,0,1,ENSG00000134058
626,0,0,ENSG00000134318
627,0,0,ENSG00000135250
628,0,0,ENSG00000135341
629,1,0,ENSG00000135446
630,0,1,ENSG00000135503
631,0,1,ENSG00000136807
632,0,0,ENSG00000137193
633,0,0,ENSG00000137601
634,0,0,ENSG00000139908
635,0,1,ENSG00000140992
636,0,0,ENSG00000141551
637,0,0,ENSG00000142208
638,1,1,ENSG00000142731
639,0,1,ENSG00000146872
640,0,1,ENSG00000147133
641,0,0,ENSG00000148660
642,0,0,ENSG00000149269
643,0,0,ENSG00000149311
644,1,1,ENSG00000149554
645,1,1,ENSG00000156970
646,0,1,ENSG00000157106
647,0,0,ENSG00000160584
648,0,0,ENSG00000162302
649,0,0,ENSG00000163349
650,0,0,ENSG00000163558
651,1,0,ENSG00000165304
652,0,1,ENSG00000166333
653,1,1,ENSG00000166483
654,1,1,ENSG00000166851
655,0,0,ENSG00000167258
656,0,0,ENSG00000168067
657,0,0,ENSG00000169032
658,1,0,ENSG00000169679
659,0,0,ENSG00000170145
660,1,1,ENSG00000170312
661,0,0,ENSG00000172071
662,0,1,ENSG00000172315
663,0,0,ENSG00000172939
664,0,0,ENSG00000173327
665,0,1,ENSG00000175054
666,0,0,ENSG00000178093
667,0,0,ENSG00000178950
668,1,1,ENSG00000178999
669,0,0,ENSG00000180370
670,0,0,ENSG00000185324
671,0,0,ENSG00000186716
672,0,0,ENSG00000196455
673,0,0,ENSG00000198586
674,0,0,ENSG00000198648
675,0,0,ENSG00000204217
676,0,1,ENSG00000204435
677,0,1,ENSG00000142657
678,0,0,ENSG00000187630
679,0,1,ENSG00000004455
680,0,1,ENSG00000085231
681,0,0,ENSG00000106992
682,1,1,ENSG00000162433
683,0,0,ENSG00000273841
684,0,1,ENSG00000241258
685,0,1,ENSG00000035687
686,0,1,ENSG00000130707
687,0,0,ENSG00000065989
688,0,0,ENSG00000113448
689,0,0,ENSG00000137496
690,0,0,ENSG00000154678
691,0,0,ENSG00000205268
692,0,0,ENSG00000088766
693,0,1,ENSG00000087157
694,0,1,ENSG00000084090
695,0,0,ENSG00000073060
696,0,0,ENSG00000129353
697,0,0,ENSG00000130164
698,0,1,ENSG00000162408
699,1,0,ENSG00000088305 and ENSG00000130816
700,0,0,ENSG00000148459
701,0,0,ENSG00000164494
702,0,1,ENSG00000239900
703,0,0,ENSG00000139433
704,0,0,ENSG00000004961
705,0,1,ENSG00000153976
706,0,1,ENSG00000153574
707,1,1,ENSG00000099194
708,0,1,ENSG00000068366
709,0,0,ENSG00000099797
710,0,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
711,0,0,ENSG00000110090
712,0,0,ENSG00000101986
713,0,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
714,0,0,ENSG00000169710
715,0,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
716,0,1,ENSG00000149084
717,0,0,ENSG00000134824
718,0,0,ENSG00000197375
719,0,0,ENSG00000089597
720,0,0,ENSG00000115275
721,1,1,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038
722,0,0,ENSG00000139133
723,0,0,ENSG00000155380
724,0,1,ENSG00000127125
725,0,0,ENSG00000163344
726,0,1,ENSG00000110921
727,0,0,ENSG00000124370
728,1,1,ENSG00000113161
729,0,0,ENSG00000124767
730,0,0,ENSG00000149313
731,0,0,ENSG00000151093
732,0,0,ENSG00000138814 and ENSG00000221823
733,0,1,ENSG00000055609 and ENSG00000272333
734,0,0,ENSG00000072062
735,0,0,ENSG00000157326
736,0,1,ENSG00000100714
737,0,0,ENSG00000065911
738,0,1,ENSG00000136877
739,0,0,ENSG00000135437
740,0,0,ENSG00000132196
741,0,1,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
742,0,0,ENSG00000151151
743,0,0,ENSG00000100605
744,0,0,ENSG00000068383
745,0,0,ENSG00000040933
746,0,1,ENSG00000145725
747,0,1,ENSG00000007168
748,0,0,ENSG00000078142
749,0,0,ENSG00000119723
750,0,0,ENSG00000083807
751,0,1,ENSG00000023330
752,0,0,ENSG00000005381
753,0,0,ENSG00000093010
754,0,1,ENSG00000072506
755,0,0,ENSG00000083123 and ENSG00000142046 and ENSG00000248098
756,0,0,ENSG00000111716
757,0,0,ENSG00000070614
758,0,0,ENSG00000117528
759,0,1,ENSG00000105953
760,0,1,ENSG00000173085
761,0,1,ENSG00000167186
762,0,0,ENSG00000092621
763,0,0,ENSG00000135069
764,0,1,ENSG00000146701
765,0,0,ENSG00000001630
766,0,0,ENSG00000052802
767,0,0,ENSG00000143149
768,0,0,ENSG00000182199
769,0,0,ENSG00000176974
770,0,0,ENSG00000128039
771,0,0,ENSG00000150540
772,0,0,ENSG00000116649
773,0,1,ENSG00000102172
774,0,1,ENSG00000128059
775,0,1,ENSG00000178921
776,0,1,ENSG00000110871
777,0,0,ENSG00000109929
778,0,0,ENSG00000023697
779,0,0,ENSG00000068903
780,0,0,ENSG00000162066
781,0,0,ENSG00000117305
782,0,1,ENSG00000131473
783,0,0,ENSG00000169359
784,1,1,ENSG00000091140 and ENSG00000131828 and ENSG00000150768 and ENSG00000168291
785,0,0,ENSG00000198931
786,0,1,ENSG00000101444
787,0,1,ENSG00000167508
788,0,0,ENSG00000156110
789,0,1,ENSG00000196511
790,0,0,ENSG00000125454
791,0,0,ENSG00000106799 and ENSG00000163513
792,0,1,ENSG00000159131
793,0,0,ENSG00000033627
794,0,0,ENSG00000167900
795,0,0,ENSG00000114268
796,1,1,ENSG00000001084 and ENSG00000023909
797,0,0,ENSG00000067057
798,0,0,ENSG00000121879 and ENSG00000145675
799,1,1,ENSG00000128050
800,0,0,ENSG00000160209
801,0,0,ENSG00000159921
802,0,1,ENSG00000068120
803,0,1,ENSG00000084774
804,0,1,ENSG00000135002
805,0,0,ENSG00000127080
806,0,1,ENSG00000005022
807,1,1,ENSG00000168393
808,0,0,ENSG00000059573
809,0,0,ENSG00000173599
810,0,0,ENSG00000051382
811,0,1,ENSG00000100075
812,0,1,ENSG00000125166
813,0,0,ENSG00000183048
814,0,0,ENSG00000103064
815,0,1,ENSG00000092068 and ENSG00000168003
816,0,1,ENSG00000103257
817,0,1,ENSG00000119523
818,0,0,ENSG00000117480
819,0,0,ENSG00000070669
820,0,1,ENSG00000131389
821,0,0,ENSG00000159322
822,0,1,ENSG00000033011
823,0,1,ENSG00000101290
824,0,0,ENSG00000185813
825,0,0,ENSG00000101558
826,0,0,ENSG00000117592
827,0,0,ENSG00000156471
828,0,0,ENSG00000113273
